Test_Time(s),Temperature (C)_1,Temperature (C)_2
3.014079074252652,14.691070556640623,10.474249839782717
3.025052989056371,14.691070556640623,10.474249839782717
8.032849073635582,14.660148620605469,10.398444175720217
13.04049896190148,14.660148620605469,10.594855308532717
18.046320683934752,14.766606330871582,10.563857078552246
23.05382505802168,14.704761505126951,10.639657020568848
28.06152730059536,14.629223823547363,10.639657020568848
33.06898932928628,14.793987274169922,11.108195304870604
38.07657146491859,14.718454360961914,10.97043514251709
43.08408546295916,14.687536239624023,11.046218872070312
48.09164296127015,14.611998558044434,10.984240531921388
53.09931979660623,14.656614303588867,10.712068557739258
58.10675025872924,14.519231796264648,10.922266006469728
63.114298518044734,14.550153732299805,10.846476554870604
68.12185447652315,14.550153732299805,10.953251838684082
73.12940658542011,14.608476638793944,10.984240531921388
78.13700450433637,14.381837844848633,11.02903652191162
83.14461089233184,14.381837844848633,10.877464294433594
88.15205983244583,14.381837844848633,10.846476554870604
93.15963542378968,14.381837844848633,10.694889068603516
98.16717251931895,14.35091495513916,10.891276359558104
103.17480893404976,14.412762641906738,10.860288619995115
108.18227789198733,14.381837844848633,10.967062950134276
113.18983423542387,14.412762641906738,10.922266006469728
118.19738595936268,14.412762641906738,10.998051643371582
123.20494499750626,14.474607467651367,10.953251838684082
128.2124909470729,14.368133544921877,10.998051643371582
133.2200399763047,14.381837844848633,10.922266006469728
138.22760016932273,14.35091495513916,10.936077117919922
143.23505834843218,14.319994926452637,10.905094146728516
148.24284951633746,14.289071083068848,10.905094146728516
153.25024879685068,14.319994926452637,10.905094146728516
158.25784094139476,14.289071083068848,10.79831600189209
163.265391125501,14.289071083068848,10.874106407165527
168.27290666337413,14.319994926452637,10.79831600189209
173.28045646252224,14.289071083068848,10.949894905090332
178.28819142653825,14.289071083068848,10.963716506958008
183.29569387583447,14.36462688446045,11.070481300354004
188.30323867052667,14.258150100708008,10.767330169677734
193.31070878333867,14.258150100708008,10.874106407165527
198.31823279029092,14.258150100708008,10.812137603759766
203.32578566910425,14.227227210998535,10.887927055358888
208.33333970279196,14.227227210998535,10.91891098022461
213.3409995999696,14.196308135986328,10.963716506958008
218.34843776125552,14.151666641235352,10.932735443115234
223.3561061275124,14.165387153625488,10.97754192352295
228.3635585322497,14.165387153625488,10.901755332946776
233.3711271943469,14.165387153625488,10.750171661376951
238.37897841572288,14.134466171264648,10.870774269104004
243.3865024226752,14.103544235229492,10.870774269104004
248.39378891045183,14.103544235229492,10.71918773651123
253.40134063439064,14.072625160217283,10.853625297546388
258.4088638714267,14.072625160217283,10.777832984924316
263.4164075112445,13.93521213531494,10.808813095092772
268.42397617334166,13.94894313812256,10.715872764587402
273.4315232777828,13.979862213134766,10.640073776245115
278.43907230701456,13.9180269241333,10.653918266296388
283.4466509780235,13.94894313812256,10.729714393615724
288.4541688256455,13.88710594177246,10.729714393615724
293.4617444169894,13.9180269241333,10.622939109802246
298.4692603398207,13.9180269241333,10.684893608093262
303.4768386258715,13.811528205871582,10.578117370605469
308.4843845754382,13.9180269241333,10.53329372406006
313.4919370692933,13.94894313812256,10.53329372406006
318.49950226676714,13.904289245605469,10.53329372406006
323.50702396397065,13.9180269241333,10.671055793762209
328.5145953207749,13.904289245605469,10.457489967346191
333.5221420402578,13.88710594177246,10.653918266296388
338.52973379984377,13.85618782043457,10.547137260437012
343.53725395721466,13.88710594177246,10.547137260437012
348.5448049112372,13.78060817718506,10.591961860656738
353.5523658741714,13.78060817718506,10.547137260437012
358.55991605827774,13.78060817718506,10.440354347229004
363.5674843354168,13.73594570159912,10.516159057617188
368.57502528052754,13.78060817718506,10.53329372406006
373.5825658406801,13.749688148498535,10.440354347229004
378.5901244938655,13.749688148498535,10.440354347229004
383.5976769877207,13.78060817718506,10.440354347229004
388.6052279417432,13.82526969909668,10.440354347229004
393.6127846701378,13.718767166137695,10.409375190734863
398.6203429383651,13.718767166137695,10.454201698303224
403.6278873480992,13.749688148498535,10.530006408691406
408.635439072038,13.718767166137695,10.530006408691406
413.6429958004328,13.718767166137695,10.530006408691406
418.65056446253,13.612257957458496,10.530006408691406
423.6580965536033,13.687846183776855,10.60580825805664
428.6656617510772,13.687846183776855,10.543856620788574
433.6732207892208,13.701594352722168,10.5128812789917
438.6807505705453,13.59508991241455,10.557711601257324
443.68831191843776,13.564168930053713,10.437076568603516
448.695888664656,13.59508991241455,10.481907844543455
453.7034134415246,13.564168930053713,10.52673625946045
458.7109732495846,13.59508991241455,10.330292701721191
463.7185180442767,13.457653999328612,10.481907844543455
468.72610248965793,13.533249855041504,10.46479320526123
473.73362187711257,13.564168930053713,10.450932502746582
478.7411847648376,13.502333641052246,10.495763778686523
483.7487515021441,13.547008514404297,10.38898754119873
488.7563378723159,13.37865924835205,10.34090518951416
493.7638199188305,13.45425796508789,10.402849197387695
498.7714043642116,13.423343658447266,10.34090518951416
503.778946849155,13.36151123046875,10.309935569763184
508.78656632572734,13.36151123046875,10.34090518951416
513.7940576112373,13.330596923828123,10.278965950012209
518.801603945762,13.330596923828123,10.247995376586914
523.8091525900358,13.2996826171875,10.21702766418457
528.8167712966919,13.224076271057127,10.21702766418457
533.8242533432064,13.330596923828123,10.18605899810791
538.8318139211825,13.254992485046388,10.18605899810791
543.8393702646191,13.254992485046388,10.110241889953612
548.8469127495624,13.224076271057127,10.21702766418457
553.854469092999,13.224076271057127,10.18605899810791
558.8620250514774,13.2996826171875,10.18605899810791
563.8696017976956,13.2996826171875,10.21702766418457
568.8773510051631,13.2996826171875,10.21702766418457
573.884680608252,13.224076271057127,10.21702766418457
578.8922377216048,13.224076271057127,10.110241889953612
583.8998183174047,13.179383277893066,10.18605899810791
588.9073230764496,13.148466110229492,10.18605899810791
593.9150103056556,13.224076271057127,10.18605899810791
598.9223795594336,13.148466110229492,10.18605899810791
603.9299944165083,13.148466110229492,10.18605899810791
608.937551144903,13.148466110229492,10.18605899810791
613.9450978643858,13.148466110229492,10.18605899810791
618.9526873142229,13.103771209716797,10.110241889953612
623.9602228699196,12.997233390808104,10.18605899810791
628.9677584256164,12.997233390808104,10.09636402130127
633.9753132292202,13.059073448181152,10.065393447875977
638.9828457052517,13.089995384216309,10.082489013671877
643.9903485395062,13.059073448181152,10.082489013671877
648.9979672461623,13.014378547668455,10.037643432617188
654.0055243595152,13.120917320251465,10.175413131713867
659.0132339162936,13.120917320251465,10.06861972808838
664.0205419617264,13.244606018066406,10.09959602355957
669.0281783764572,13.182761192321776,10.282201766967772
674.0358629109561,13.062458992004396,10.09959602355957
679.043298377535,13.168996810913086,10.192523956298828
684.0508350881062,12.897454261779783,10.223501205444336
689.0583891217939,12.852758407592772,10.116707801818848
694.0660571030926,12.808063507080078,10.254480361938477
699.0735199016998,13.06586456298828,10.147686004638672
704.0810500679826,12.58116340637207,10.285456657409668
709.0886314336984,12.718672752380373,10.209644317626951
714.0961627548556,12.687738418579102,10.209644317626951
719.1037040849245,12.718672752380373,10.347414016723633
724.111260428361,12.704916000366213,10.271602630615234
729.1188252408768,12.749610900878906,10.11997127532959
734.1263654160714,12.704916000366213,10.347414016723633
739.1339232993403,12.629281997680664,10.22677230834961
744.1414838773164,12.553644180297852,10.195789337158203
749.1489397466772,12.584587097167969,10.302584648132324
754.1565753914916,12.615530014038086,10.37839412689209
759.1641409739237,12.584587097167969,10.302584648132324
764.1716846137415,12.584587097167969,10.22677230834961
769.179251351048,12.584587097167969,10.37839412689209
774.1869374253795,12.615530014038086,10.22677230834961
779.1943390156416,12.646471977233888,10.409375190734863
