Test_Time(s),Temperature (C)_1,Temperature (C)_2
3.010804661861087,30.227495193481445,30.15122413635254
3.042260095978171,30.301982879638672,30.10701942443848
8.05006482964444,30.257999420166016,30.331134796142575
13.0575934850767,30.301982879638672,30.22593116760254
18.065235703599036,30.332483291625977,30.1207218170166
23.07276320415241,30.345966339111328,30.300634384155277
28.080304178292742,30.166486740112305,30.22593116760254
33.08795525088651,30.315465927124023,30.15122413635254
38.095509313654176,30.38994598388672,30.195430755615234
43.10306530121998,30.46442413330078,30.09021377563477
48.11079567549698,30.38994598388672,30.09021377563477
53.11841133180502,30.42044448852539,30.16492462158203
58.12582372942983,30.38994598388672,30.23963165283203
63.13338934098631,30.46442413330078,30.1207218170166
68.1409210760956,30.46442413330078,30.134422302246094
73.14849900636015,30.40343475341797,30.134422302246094
78.15598493127378,30.40343475341797,30.209131240844727
83.16364062338306,30.477907180786133,30.25333595275879
88.17120931461658,30.40343475341797,30.209131240844727
93.17874797899916,30.37294006347656,30.17862892150879
98.186355551155,30.37294006347656,30.103918075561523
103.19391500335747,30.447416305541992,30.148128509521484
108.20142248601024,30.31195068359375,30.148128509521484
113.20906970900772,30.41692543029785,29.96819305419922
118.21678968937476,30.31195068359375,30.01240921020508
123.22422095002132,30.41692543029785,30.08712577819824
128.23174883553432,30.38643264770508,30.04291343688965
133.2393833548641,30.460906982421875,30.01240921020508
138.2469293334796,30.43041610717773,29.981904983520508
143.2545111133404,30.355937957763672,30.04291343688965
148.2620767248969,30.535377502441406,30.1008415222168
153.26964618604967,30.43041610717773,30.1008415222168
158.2772194967987,30.369434356689453,29.99562263488769
163.28479242258814,30.41342163085937,30.056623458862305
168.2923622687005,30.338943481445312,29.904115676879883
173.29989554364832,30.382932662963867,30.00934219360352
178.30746654463957,30.321956634521484,29.96512031555176
183.31503908546932,30.321956634521484,29.934616088867188
188.3226916979016,30.321956634521484,29.904115676879883
193.33023267204192,30.291467666625977,29.917844772338867
198.33779558888105,30.291467666625977,30.05356216430664
203.34537929354,30.365951538085938,29.79888343811035
208.35293836078284,30.26097869873047,29.84311294555664
213.36087468846048,30.365951538085938,29.812612533569336
218.36808767699836,30.26097869873047,29.812612533569336
223.37566021782808,30.230491638183597,29.962072372436523
228.38319195293732,30.230491638183597,29.812612533569336
233.3907991401336,30.37946128845215,29.826345443725582
238.39837014112487,30.30497932434082,29.85684585571289
243.40594499171243,30.30497932434082,29.85684585571289
248.4135202272596,30.274492263793945,29.85684585571289
253.4210504225304,30.200000762939453,29.7821102142334
258.42865953452474,30.274492263793945,29.90107536315918
263.4363791299322,30.274492263793945,29.826345443725582
268.44385466093587,30.274492263793945,29.90107536315918
273.45138100661035,30.348976135253903,29.90107536315918
278.4589493128843,30.348976135253903,29.90107536315918
283.46654918584755,30.42345428466797,29.90107536315918
288.4740893900687,30.36248779296875,29.870576858520508
293.4816630857773,30.392969131469727,29.90107536315918
298.48923485668786,30.31848907470703,29.870576858520508
303.4969171110114,30.43696403503418,29.870576858520508
308.5044168944716,30.28800392150879,29.94530296325684
313.51182428762127,30.28800392150879,29.989532470703125
318.51952425008767,30.257518768310547,29.84008026123047
323.5271591543771,30.33200454711914,29.8095817565918
328.53462698618824,30.406482696533203,29.88431167602539
333.5421952924621,30.257518768310547,29.928546905517575
338.5498448252174,30.480960845947266,29.853818893432617
343.557344223718,30.37600517272949,29.95903778076172
348.5649648845012,30.301523208618164,29.95903778076172
353.57253049605765,30.37600517272949,29.88431167602539
358.5801099661607,30.345521926879883,29.928546905517575
363.58767095820167,30.420001983642575,29.928546905517575
368.5952442689507,30.420001983642575,29.89805030822754
373.6028156549016,30.420001983642575,29.89805030822754
378.61038973556987,30.345521926879883,29.79282569885254
383.6179384089028,30.345521926879883,29.89805030822754
388.6254917017512,30.389524459838867,29.86755752563477
393.6331069730997,30.463998794555664,29.79282569885254
398.64067989888906,30.538469314575195,29.762331008911133
403.6482474352436,30.315040588378903,29.806570053100582
408.6558215159119,30.403047561645508,29.837066650390625
413.6633501713442,30.403047561645508,29.91179847717285
418.6709242520126,30.3725700378418,29.806570053100582
423.6785410631994,30.31161499023437,29.986522674560547
428.68610667475593,30.26761054992676,29.77607727050781
433.693598374064,30.41657257080078,29.78982925415039
438.7012540661732,30.355623245239254,29.91179847717285
443.7086961056893,30.31161499023437,29.864561080932617
448.71639568319614,30.23712921142578,29.8035831451416
453.7239686089856,30.355623245239254,29.78982925415039
458.7315423046942,30.430099487304688,29.9835262298584
463.73911292072586,30.399627685546875,29.908802032470703
468.7466827668383,30.36915397644043,29.95304107666016
473.7542745556494,30.220184326171875,29.95304107666016
478.7618370875288,30.32514762878418,29.878314971923828
483.76939846452944,30.2946720123291,29.95304107666016
488.7769305845984,30.474103927612305,29.92255401611328
493.7845065900648,30.399627685546875,29.95304107666016
498.7920768211368,30.338682174682617,29.878314971923828
503.7996886278486,30.338682174682617,29.92255401611328
508.8072623235572,30.38269424438477,29.892070770263672
513.814884524179,30.264198303222656,29.99728012084961
518.8224066352975,30.413164138793945,29.966798782348636
523.8299811009255,30.308210372924805,29.966798782348636
528.8375482523205,30.308210372924805,29.892070770263672
533.8451277224235,30.338682174682617,29.966798782348636
538.8527021880515,30.38269424438477,29.936315536499023
543.8602855077509,30.38269424438477,29.936315536499023
548.8678788364005,30.38269424438477,29.892070770263672
553.8754379036433,30.38269424438477,29.936315536499023
558.8829811875414,30.38269424438477,30.01103782653809
563.890519851924,30.38269424438477,29.936315536499023
568.8980804590053,30.38269424438477,30.08575439453125
573.9056529998351,30.38269424438477,30.08575439453125
578.9132655764661,30.45716857910156,30.01103782653809
583.9208385022555,30.426700592041016,30.08575439453125
588.9284198971567,30.45716857910156,30.01103782653809
593.9358896537659,30.45716857910156,30.055274963378903
598.9436939402914,30.39623069763184,30.12998962402344
603.9511298204535,30.44024085998535,30.02479553222656
608.9586630954012,30.470705032348636,30.055274963378903
613.9662287069577,30.39623069763184,29.99431610107422
618.9738455181447,30.44024085998535,30.02479553222656
623.981425758167,30.470705032348636,30.099510192871094
628.9890071530682,30.335294723510746,30.038557052612305
633.9966104906682,30.335294723510746,30.069034576416016
639.0041299070693,30.484249114990234,30.11327171325684
644.0117062974954,30.484249114990234,30.038557052612305
649.0193589099277,30.484249114990234,30.2626895904541
654.0268059539189,30.484249114990234,30.18798446655273
659.0344481724413,30.453786849975582,30.157514572143555
664.0420210982307,30.453786849975582,30.11327171325684
669.0494396552095,30.453786849975582,30.127042770385746
674.0571604054959,30.423324584960938,30.27645492553711
679.064584736869,30.4977970123291,30.27645492553711
684.072283159497,30.392860412597656,30.20175170898437
689.0798503108921,30.467334747314453,30.17127990722656
694.0874451793802,30.541805267333984,30.24598693847656
699.095004246623,30.450422286987305,30.364919662475582
704.1025733228162,30.375946044921875,30.07986640930176
709.110144708767,30.450422286987305,30.154579162597656
714.1177465065285,30.375946044921875,30.12410926818848
719.1252921001843,30.46397590637207,30.27352523803711
724.1328573267813,30.359041213989254,30.348224639892575
729.1403451764932,30.46397590637207,30.317760467529297
734.1479993287638,30.389501571655277,30.27352523803711
739.1555814935844,30.389501571655277,30.348224639892575
744.1631767470321,30.389501571655277,30.28729820251465
749.1706588223494,30.46397590637207,30.28729820251465
754.1782968063159,30.32858085632324,30.3924560546875
759.185865882509,30.403060913085938,30.317760467529297
764.1933937680219,30.50799369812012,30.361995697021484
769.2010063446529,30.43351936340332,30.3315372467041
774.2085854297965,30.298120498657227,30.2568359375
779.2163019455269,30.403060913085938,30.3315372467041
784.2237201175461,30.372602462768555,30.361995697021484
789.2312965079722,30.447080612182617,30.301074981689453
794.2389244829882,30.447080612182617,30.301074981689453
799.2464446693087,30.372602462768555,30.3315372467041
804.2539637007502,30.342145919799805,30.406232833862305
809.2615812818564,30.447080612182617,30.301074981689453
814.2691649865153,30.52155303955078,30.34531593322754
819.2767252086372,30.447080612182617,30.301074981689453
824.2842958246688,30.372602462768555,30.34531593322754
829.2920285087035,30.416624069213867,30.420011520385746
834.2996025893718,30.416624069213867,30.34531593322754
839.3070523280804,30.386171340942383,30.49469947814941
844.3145844481494,30.416624069213867,30.420011520385746
849.3221527544233,30.416624069213867,30.420011520385746
854.3297318395668,30.491100311279297,30.49469947814941
859.3373097698312,30.416624069213867,30.420011520385746
864.3448749964282,30.491100311279297,30.49469947814941
869.3524421478232,30.416624069213867,30.5251522064209
874.3600154585722,30.491100311279297,30.538930892944336
879.3676099421007,30.311687469482425,30.46424674987793
884.3751162698745,30.46064567565918,30.61361122131348
889.3826903505429,30.430191040039062,30.50847816467285
894.3904149504255,30.32525634765625,30.403335571289062
