时间,4#温度[℃]
 2025-08-19 17:09:27.7052,31.00371
 2025-08-19 17:09:27.7053,30.995945
 2025-08-19 17:09:27.7054,30.98818
 2025-08-19 17:09:27.7055,30.98818
 2025-08-19 17:09:27.7056,30.98818
 2025-08-19 17:09:27.7057,30.980415
 2025-08-19 17:09:27.7058,30.980415
 2025-08-19 17:09:27.7059,30.995945
 2025-08-19 17:09:27.7060,30.995945
 2025-08-19 17:09:27.7061,30.98818
 2025-08-19 17:09:27.7062,30.98818
 2025-08-19 17:09:27.7063,30.980415
 2025-08-19 17:09:27.7064,30.980415
 2025-08-19 17:09:27.7065,30.980415
 2025-08-19 17:09:27.7066,30.98818
 2025-08-19 17:09:27.7067,30.98818
 2025-08-19 17:09:27.7068,30.995945
 2025-08-19 17:09:27.7069,30.995945
 2025-08-19 17:09:27.7070,30.995945
 2025-08-19 17:09:27.7071,30.995945
 2025-08-19 17:09:27.7072,30.995945
 2025-08-19 17:09:27.7073,31.00371
 2025-08-19 17:09:27.7074,31.00371
 2025-08-19 17:09:27.7075,31.011475
 2025-08-19 17:09:27.7076,31.01924
 2025-08-19 17:09:27.7077,31.00371
 2025-08-19 17:09:27.7078,31.00371
 2025-08-19 17:09:27.7079,30.995945
 2025-08-19 17:09:27.7080,31.00371
 2025-08-19 17:09:27.7081,31.00371
 2025-08-19 17:09:27.7082,31.00371
 2025-08-19 17:09:27.7083,31.00371
 2025-08-19 17:09:27.7084,30.98818
 2025-08-19 17:09:27.7085,30.995945
 2025-08-19 17:09:27.7086,30.98818
 2025-08-19 17:09:27.7087,30.98818
 2025-08-19 17:09:27.7088,31.00371
 2025-08-19 17:09:27.7089,31.00371
 2025-08-19 17:09:27.7090,31.01924
 2025-08-19 17:09:27.7091,31.011475
 2025-08-19 17:09:27.7092,31.00371
 2025-08-19 17:09:27.7093,31.00371
 2025-08-19 17:09:27.7094,31.00371
 2025-08-19 17:09:27.7095,31.027005
 2025-08-19 17:09:27.7096,31.01924
 2025-08-19 17:09:27.7097,31.027005
 2025-08-19 17:09:27.7098,31.011475
 2025-08-19 17:09:27.7099,30.995945
 2025-08-19 17:09:27.7100,31.00371
 2025-08-19 17:09:27.7101,30.995945
 2025-08-19 17:09:27.7102,30.995945
 2025-08-19 17:09:27.7103,31.00371
 2025-08-19 17:09:27.7104,31.00371
 2025-08-19 17:09:27.7105,31.011475
 2025-08-19 17:09:27.7106,30.995945
 2025-08-19 17:09:27.7107,30.995945
 2025-08-19 17:09:27.7108,30.98818
 2025-08-19 17:09:27.7109,30.995945
 2025-08-19 17:09:27.7110,31.01924
 2025-08-19 17:09:27.7111,31.01924
 2025-08-19 17:09:27.7112,31.00371
 2025-08-19 17:09:27.7113,31.00371
 2025-08-19 17:09:27.7114,31.01924
 2025-08-19 17:09:27.7115,31.027005
 2025-08-19 17:09:27.7116,31.01924
 2025-08-19 17:09:27.7117,31.03477
 2025-08-19 17:09:27.7118,31.03477
 2025-08-19 17:09:27.7119,31.03477
 2025-08-19 17:09:27.7120,31.042535
 2025-08-19 17:09:27.7121,31.03477
 2025-08-19 17:09:27.7122,31.027005
 2025-08-19 17:09:27.7123,31.042535
 2025-08-19 17:09:27.7124,31.0503
 2025-08-19 17:09:27.7125,31.058066
 2025-08-19 17:09:27.7126,31.050301
 2025-08-19 17:09:27.7127,31.042536
 2025-08-19 17:09:27.7128,31.034771
 2025-08-19 17:09:27.7129,31.034771
 2025-08-19 17:09:27.7130,31.042536
 2025-08-19 17:09:27.7131,31.034771
 2025-08-19 17:09:27.7132,31.027006
 2025-08-19 17:09:27.7133,31.034771
 2025-08-19 17:09:27.7134,31.019241
 2025-08-19 17:09:27.7135,31.011476
 2025-08-19 17:09:27.7136,30.98818
 2025-08-19 17:09:27.7137,30.98818
 2025-08-19 17:09:27.7138,30.995945
 2025-08-19 17:09:27.7139,30.98818
 2025-08-19 17:09:27.7140,30.98818
 2025-08-19 17:09:27.7141,30.98818
 2025-08-19 17:09:27.7142,30.98818
 2025-08-19 17:09:27.7143,30.995945
 2025-08-19 17:09:27.7144,30.980415
 2025-08-19 17:09:27.7145,30.995945
 2025-08-19 17:09:27.7146,30.995945
 2025-08-19 17:09:27.7147,30.995945
 2025-08-19 17:09:27.7148,30.995945
 2025-08-19 17:09:27.7149,30.995945
 2025-08-19 17:09:27.7150,30.995945
 2025-08-19 17:09:27.7151,31.00371
 2025-08-19 17:09:27.7152,30.995945
 2025-08-19 17:09:27.7153,30.995945
 2025-08-19 17:09:27.7154,30.980415
 2025-08-19 17:09:27.7155,30.98818
 2025-08-19 17:09:27.7156,30.97265
 2025-08-19 17:09:27.7157,30.97265
 2025-08-19 17:09:27.7158,30.980415
 2025-08-19 17:09:27.7159,30.97265
 2025-08-19 17:09:27.7160,30.97265
 2025-08-19 17:09:27.7161,30.964885
 2025-08-19 17:09:27.7162,30.964885
 2025-08-19 17:09:27.7163,30.964885
 2025-08-19 17:09:27.7164,30.964885
 2025-08-19 17:09:27.7165,30.97265
 2025-08-19 17:09:27.7166,30.97265
 2025-08-19 17:09:27.7167,30.980415
 2025-08-19 17:09:27.7168,30.97265
 2025-08-19 17:09:27.7169,30.95712
 2025-08-19 17:09:27.7170,30.964885
 2025-08-19 17:09:27.7171,30.97265
 2025-08-19 17:09:27.7172,30.980415
 2025-08-19 17:09:27.7173,30.964885
 2025-08-19 17:09:27.7174,30.95712
 2025-08-19 17:09:27.7175,30.95712
 2025-08-19 17:09:27.7176,30.95712
 2025-08-19 17:09:27.7177,30.95712
 2025-08-19 17:09:27.7178,30.964885
 2025-08-19 17:09:27.7179,30.980415
 2025-08-19 17:09:27.7180,31.00371
 2025-08-19 17:09:27.7181,30.995945
 2025-08-19 17:09:27.7182,30.980415
 2025-08-19 17:09:27.7183,30.980415
 2025-08-19 17:09:27.7184,30.98818
 2025-08-19 17:09:27.7185,31.00371
 2025-08-19 17:09:27.7186,31.011475
 2025-08-19 17:09:27.7187,31.00371
 2025-08-19 17:09:27.7188,30.995945
 2025-08-19 17:09:27.7189,30.995945
 2025-08-19 17:09:27.7190,30.995945
 2025-08-19 17:09:27.7191,30.980415
 2025-08-19 17:09:27.7192,30.980415
 2025-08-19 17:09:27.7193,30.98818
 2025-08-19 17:09:27.7194,30.980415
 2025-08-19 17:09:27.7195,30.980415
 2025-08-19 17:09:27.7196,30.980415
 2025-08-19 17:09:27.7197,30.964885
 2025-08-19 17:09:27.7198,30.980415
 2025-08-19 17:09:27.7199,30.98818
 2025-08-19 17:09:27.7200,30.980415
 2025-08-19 17:09:27.7201,30.964885
 2025-08-19 17:09:27.7202,30.95712
 2025-08-19 17:09:27.7203,30.964885
 2025-08-19 17:09:27.7204,30.97265
 2025-08-19 17:09:27.7205,30.98818
 2025-08-19 17:09:27.7206,31.011476
 2025-08-19 17:09:27.7207,31.003711
 2025-08-19 17:09:27.7208,31.003711
 2025-08-19 17:09:27.7209,31.003711
 2025-08-19 17:09:27.7210,31.003711
 2025-08-19 17:09:27.7211,31.003711
 2025-08-19 17:09:27.7212,31.019241
 2025-08-19 17:09:27.7213,31.027006
 2025-08-19 17:09:27.7214,31.034771
 2025-08-19 17:09:27.7215,31.034771
 2025-08-19 17:09:27.7216,31.027006
 2025-08-19 17:09:27.7217,30.995945
 2025-08-19 17:09:27.7218,30.995945
 2025-08-19 17:09:27.7219,31.011475
 2025-08-19 17:09:27.7220,30.995945
 2025-08-19 17:09:27.7221,31.00371
 2025-08-19 17:09:27.7222,30.995945
 2025-08-19 17:09:27.7223,30.995945
 2025-08-19 17:09:27.7224,30.995945
 2025-08-19 17:09:27.7225,30.995945
 2025-08-19 17:09:27.7226,30.995945
 2025-08-19 17:09:27.7227,31.00371
 2025-08-19 17:09:27.7228,31.01924
 2025-08-19 17:09:27.7229,31.01924
 2025-08-19 17:09:27.7230,31.01924
 2025-08-19 17:09:27.7231,31.027005
 2025-08-19 17:09:27.7232,31.01924
 2025-08-19 17:09:27.7233,31.027005
 2025-08-19 17:09:27.7234,31.01924
 2025-08-19 17:09:27.7235,31.01924
 2025-08-19 17:09:27.7236,31.011475
 2025-08-19 17:09:27.7237,30.995945
 2025-08-19 17:09:27.7238,30.995945
 2025-08-19 17:09:27.7239,30.995945
 2025-08-19 17:09:27.7240,30.995945
 2025-08-19 17:09:27.7241,30.98818
 2025-08-19 17:09:27.7242,30.98818
 2025-08-19 17:09:27.7243,30.980415
 2025-08-19 17:09:27.7244,30.980415
 2025-08-19 17:09:27.7245,30.980415
 2025-08-19 17:09:27.7246,30.980415
 2025-08-19 17:09:27.7247,30.98818
 2025-08-19 17:09:27.7248,30.995945
 2025-08-19 17:09:27.7249,30.995945
 2025-08-19 17:09:27.7250,30.995945
 2025-08-19 17:09:27.7251,30.995945
 2025-08-19 17:09:27.7252,30.995945
 2025-08-19 17:09:27.7253,30.98818
 2025-08-19 17:09:27.7254,30.995945
 2025-08-19 17:09:27.7255,31.00371
 2025-08-19 17:09:27.7256,31.011475
 2025-08-19 17:09:27.7257,31.011475
 2025-08-19 17:09:27.7258,31.011475
 2025-08-19 17:09:27.7259,31.00371
 2025-08-19 17:09:27.7260,30.995945
 2025-08-19 17:09:27.7261,30.98818
 2025-08-19 17:09:27.7262,30.98818
 2025-08-19 17:09:27.7263,30.98818
 2025-08-19 17:09:27.7264,30.995945
 2025-08-19 17:09:27.7265,30.995945
 2025-08-19 17:09:27.7266,30.995945
 2025-08-19 17:09:27.7267,30.98818
 2025-08-19 17:09:27.7268,30.98818
 2025-08-19 17:09:27.7269,30.980415
 2025-08-19 17:09:27.7270,30.98818
 2025-08-19 17:09:27.7271,30.98818
 2025-08-19 17:09:27.7272,30.995945
 2025-08-19 17:09:27.7273,30.995945
 2025-08-19 17:09:27.7274,31.00371
 2025-08-19 17:09:27.7275,31.01924
 2025-08-19 17:09:27.7276,31.027005
 2025-08-19 17:09:27.7277,31.027005
 2025-08-19 17:09:27.7278,31.01924
 2025-08-19 17:09:27.7279,31.01924
 2025-08-19 17:09:27.7280,31.027005
 2025-08-19 17:09:27.7281,31.027005
 2025-08-19 17:09:27.7282,31.027005
 2025-08-19 17:09:27.7283,31.027005
 2025-08-19 17:09:27.7284,31.03477
 2025-08-19 17:09:27.7285,31.03477
 2025-08-19 17:09:27.7286,31.01924
 2025-08-19 17:09:27.7287,31.00371
 2025-08-19 17:09:27.7288,30.995945
 2025-08-19 17:09:27.7289,30.98818
 2025-08-19 17:09:27.7290,30.995945
 2025-08-19 17:09:27.7291,30.98818
 2025-08-19 17:09:27.7292,30.98818
 2025-08-19 17:09:27.7293,30.98818
 2025-08-19 17:09:27.7294,30.980415
 2025-08-19 17:09:27.7295,30.98818
 2025-08-19 17:09:27.7296,30.97265
 2025-08-19 17:09:27.7297,30.980415
 2025-08-19 17:09:27.7298,30.980415
 2025-08-19 17:09:27.7299,30.980415
 2025-08-19 17:09:27.7300,30.995945
 2025-08-19 17:09:27.7301,30.995945
 2025-08-19 17:09:27.7302,30.995945
 2025-08-19 17:09:27.7303,30.995945
 2025-08-19 17:09:27.7304,30.995945
 2025-08-19 17:09:27.7305,31.00371
 2025-08-19 17:09:27.7306,30.995945
 2025-08-19 17:09:27.7307,30.995945
 2025-08-19 17:09:27.7308,30.98818
 2025-08-19 17:09:27.7309,31.00371
 2025-08-19 17:09:27.7310,31.011475
 2025-08-19 17:09:27.7311,31.01924
 2025-08-19 17:09:27.7312,31.01924
 2025-08-19 17:09:27.7313,31.00371
 2025-08-19 17:09:27.7314,31.00371
 2025-08-19 17:09:27.7315,31.01924
 2025-08-19 17:09:27.7316,31.011475
 2025-08-19 17:09:27.7317,31.00371
 2025-08-19 17:09:27.7318,31.01924
 2025-08-19 17:09:27.7319,31.027005
 2025-08-19 17:09:27.7320,31.027005
 2025-08-19 17:09:27.7321,31.01924
 2025-08-19 17:09:27.7322,31.011475
 2025-08-19 17:09:27.7323,31.00371
 2025-08-19 17:09:27.7324,31.01924
 2025-08-19 17:09:27.7325,31.027005
 2025-08-19 17:09:27.7326,31.011475
 2025-08-19 17:09:27.7327,31.01924
 2025-08-19 17:09:27.7328,31.011475
 2025-08-19 17:09:27.7329,31.00371
 2025-08-19 17:09:27.7330,30.995945
 2025-08-19 17:09:27.7331,30.995945
 2025-08-19 17:09:27.7332,30.995945
 2025-08-19 17:09:27.7333,30.995945
 2025-08-19 17:09:27.7334,30.98818
 2025-08-19 17:09:27.7335,30.98818
 2025-08-19 17:09:27.7336,30.97265
 2025-08-19 17:09:27.7337,30.97265
 2025-08-19 17:09:27.7338,30.97265
 2025-08-19 17:09:27.7339,30.980415
 2025-08-19 17:09:27.7340,30.980415
 2025-08-19 17:09:27.7341,30.97265
 2025-08-19 17:09:27.7342,30.964885
 2025-08-19 17:09:27.7343,30.95712
 2025-08-19 17:09:27.7344,30.95712
 2025-08-19 17:09:27.7345,30.95712
 2025-08-19 17:09:27.7346,30.95712
 2025-08-19 17:09:27.7347,30.964885
 2025-08-19 17:09:27.7348,30.95712
 2025-08-19 17:09:27.7349,30.964885
 2025-08-19 17:09:27.7350,30.949355
 2025-08-19 17:09:27.7351,30.95712
 2025-08-19 17:09:27.7352,30.949355
 2025-08-19 17:09:27.7353,30.949355
 2025-08-19 17:09:27.7354,30.95712
 2025-08-19 17:09:27.7355,30.95712
 2025-08-19 17:09:27.7356,30.97265
 2025-08-19 17:09:27.7357,30.97265
 2025-08-19 17:09:27.7358,30.97265
 2025-08-19 17:09:27.7359,30.980415
 2025-08-19 17:09:27.7360,30.964885
 2025-08-19 17:09:27.7361,30.97265
 2025-08-19 17:09:27.7362,30.97265
 2025-08-19 17:09:27.7363,30.98818
 2025-08-19 17:09:27.7364,30.995945
 2025-08-19 17:09:27.7365,31.00371
 2025-08-19 17:09:27.7366,30.995945
 2025-08-19 17:09:27.7367,30.995945
 2025-08-19 17:09:27.7368,30.995945
 2025-08-19 17:09:27.7369,30.995945
 2025-08-19 17:09:27.7370,30.995945
 2025-08-19 17:09:27.7371,30.98818
 2025-08-19 17:09:27.7372,31.00371
 2025-08-19 17:09:27.7373,30.98818
 2025-08-19 17:09:27.7374,30.995945
 2025-08-19 17:09:27.7375,30.995945
 2025-08-19 17:09:27.7376,30.98818
 2025-08-19 17:09:27.7377,31.00371
 2025-08-19 17:09:27.7378,30.98818
 2025-08-19 17:09:27.7379,30.98818
 2025-08-19 17:09:27.7380,30.995945
 2025-08-19 17:09:27.7381,31.00371
 2025-08-19 17:09:27.7382,31.00371
 2025-08-19 17:09:27.7383,30.995945
 2025-08-19 17:09:27.7384,31.00371
 2025-08-19 17:09:27.7385,31.00371
 2025-08-19 17:09:27.7386,30.98818
 2025-08-19 17:09:27.7387,30.995945
 2025-08-19 17:09:27.7388,30.980415
 2025-08-19 17:09:27.7389,30.980415
 2025-08-19 17:09:27.7390,30.980415
 2025-08-19 17:09:27.7391,30.964885
 2025-08-19 17:09:27.7392,30.964885
 2025-08-19 17:09:27.7393,30.980415
 2025-08-19 17:09:27.7394,30.980415
 2025-08-19 17:09:27.7395,30.980415
 2025-08-19 17:09:27.7396,30.97265
 2025-08-19 17:09:27.7397,30.980415
 2025-08-19 17:09:27.7398,30.980415
 2025-08-19 17:09:27.7399,30.995945
 2025-08-19 17:09:27.7400,31.011475
 2025-08-19 17:09:27.7401,31.011475
 2025-08-19 17:09:27.7402,31.01924
 2025-08-19 17:09:27.7403,31.00371
 2025-08-19 17:09:27.7404,30.995945
 2025-08-19 17:09:27.7405,31.00371
 2025-08-19 17:09:27.7406,31.011475
 2025-08-19 17:09:27.7407,31.011475
 2025-08-19 17:09:27.7408,31.00371
 2025-08-19 17:09:27.7409,31.00371
 2025-08-19 17:09:27.7410,30.995945
 2025-08-19 17:09:27.7411,30.980415
 2025-08-19 17:09:27.7412,30.980415
 2025-08-19 17:09:27.7413,30.97265
 2025-08-19 17:09:27.7414,30.980415
 2025-08-19 17:09:27.7415,30.980415
 2025-08-19 17:09:27.7416,30.97265
 2025-08-19 17:09:27.7417,30.95712
 2025-08-19 17:09:27.7418,30.949355
 2025-08-19 17:09:27.7419,30.949355
 2025-08-19 17:09:27.7420,30.933825
 2025-08-19 17:09:27.7421,30.933825
 2025-08-19 17:09:27.7422,30.94159
 2025-08-19 17:09:27.7423,30.933825
 2025-08-19 17:09:27.7424,30.94159
 2025-08-19 17:09:27.7425,30.933825
 2025-08-19 17:09:27.7426,30.933825
 2025-08-19 17:09:27.7427,30.933825
 2025-08-19 17:09:27.7428,30.933825
 2025-08-19 17:09:27.7429,30.94159
 2025-08-19 17:09:27.7430,30.949355
 2025-08-19 17:09:27.7431,30.95712
 2025-08-19 17:09:27.7432,30.964885
 2025-08-19 17:09:27.7433,30.95712
 2025-08-19 17:09:27.7434,30.980415
 2025-08-19 17:09:27.7435,30.980415
 2025-08-19 17:09:27.7436,30.98818
 2025-08-19 17:09:27.7437,30.995945
 2025-08-19 17:09:27.7438,30.995945
 2025-08-19 17:09:27.7439,31.01924
 2025-08-19 17:09:27.7440,31.01924
 2025-08-19 17:09:27.7441,31.027005
 2025-08-19 17:09:27.7442,31.03477
 2025-08-19 17:09:27.7443,30.949354
 2025-08-19 17:09:27.7444,30.960225
 2025-08-19 17:09:27.7445,30.924506
 2025-08-19 17:09:27.7446,30.927612
 2025-08-19 17:09:27.7447,30.930718
 2025-08-19 17:09:27.7448,30.933824
 2025-08-19 17:09:27.7449,30.93693
 2025-08-19 17:09:27.7450,30.947801
 2025-08-19 17:09:27.7451,30.950907
 2025-08-19 17:09:27.7452,30.946248
 2025-08-19 17:09:27.7453,30.949354
 2025-08-19 17:09:27.7454,30.949354
 2025-08-19 17:09:27.7455,30.941589
 2025-08-19 17:09:27.7456,30.98818
 2025-08-19 17:09:27.7457,30.98818
 2025-08-19 17:09:27.7458,30.98818
 2025-08-19 17:09:27.7459,30.98818
 2025-08-19 17:09:27.7460,30.980415
 2025-08-19 17:09:27.7461,30.980415
 2025-08-19 17:09:27.7462,30.980415
 2025-08-19 17:09:27.7463,30.98818
 2025-08-19 17:09:27.7464,31.00371
 2025-08-19 17:09:27.7465,31.011475
 2025-08-19 17:09:27.7466,31.01924
 2025-08-19 17:09:27.7467,31.011475
 2025-08-19 17:09:27.7468,31.011475
 2025-08-19 17:09:27.7469,31.01924
 2025-08-19 17:09:27.7470,31.01924
 2025-08-19 17:09:27.7471,31.03477
 2025-08-19 17:09:27.7472,31.027005
 2025-08-19 17:09:27.7473,31.027005
 2025-08-19 17:09:27.7474,31.03477
 2025-08-19 17:09:27.7475,31.027005
 2025-08-19 17:09:27.7476,31.01924
 2025-08-19 17:09:27.7477,31.01924
 2025-08-19 17:09:27.7478,31.01924
 2025-08-19 17:09:27.7479,31.027005
 2025-08-19 17:09:27.7480,31.027005
 2025-08-19 17:09:27.7481,31.027005
 2025-08-19 17:09:27.7482,31.01924
 2025-08-19 17:09:27.7483,31.01924
 2025-08-19 17:09:27.7484,31.03477
 2025-08-19 17:09:27.7485,31.03477
 2025-08-19 17:09:27.7486,31.027005
 2025-08-19 17:09:27.7487,31.027005
 2025-08-19 17:09:27.7488,31.01924
 2025-08-19 17:09:27.7489,31.01924
 2025-08-19 17:09:27.7490,31.01924
 2025-08-19 17:09:27.7491,31.027005
 2025-08-19 17:09:27.7492,31.03477
 2025-08-19 17:09:27.7493,31.03477
 2025-08-19 17:09:27.7494,31.042535
 2025-08-19 17:09:27.7495,31.03477
 2025-08-19 17:09:27.7496,31.027005
 2025-08-19 17:09:27.7497,31.01924
 2025-08-19 17:09:27.7498,31.01924
 2025-08-19 17:09:27.7499,31.027005
 2025-08-19 17:09:27.7500,31.03477
 2025-08-19 17:09:27.7501,31.027005
 2025-08-19 17:09:27.7502,31.01924
 2025-08-19 17:09:27.7503,31.011475
 2025-08-19 17:09:27.7504,31.01924
 2025-08-19 17:09:27.7505,31.01924
 2025-08-19 17:09:27.7506,31.011475
 2025-08-19 17:09:27.7507,31.01924
 2025-08-19 17:09:27.7508,31.027005
 2025-08-19 17:09:27.7509,31.027005
 2025-08-19 17:09:27.7510,31.01924
 2025-08-19 17:09:27.7511,31.01924
 2025-08-19 17:09:27.7512,31.01924
 2025-08-19 17:09:27.7513,31.011475
 2025-08-19 17:09:27.7514,31.01924
 2025-08-19 17:09:27.7515,31.01924
 2025-08-19 17:09:27.7516,31.01924
 2025-08-19 17:09:27.7517,31.027005
 2025-08-19 17:09:27.7518,31.01924
 2025-08-19 17:09:27.7519,31.01924
 2025-08-19 17:09:27.7520,31.027005
 2025-08-19 17:09:27.7521,31.027005
 2025-08-19 17:09:27.7522,31.027005
 2025-08-19 17:09:27.7523,31.027005
 2025-08-19 17:09:27.7524,31.03477
 2025-08-19 17:09:27.7525,31.03477
 2025-08-19 17:09:27.7526,31.027005
 2025-08-19 17:09:27.7527,31.027005
 2025-08-19 17:09:27.7528,31.027005
 2025-08-19 17:09:27.7529,31.027005
 2025-08-19 17:09:27.7530,31.03477
 2025-08-19 17:09:27.7531,31.027005
 2025-08-19 17:09:27.7532,31.027005
 2025-08-19 17:09:27.7533,31.01924
 2025-08-19 17:09:27.7534,31.027005
 2025-08-19 17:09:27.7535,31.027005
 2025-08-19 17:09:27.7536,31.01924
 2025-08-19 17:09:27.7537,31.027005
 2025-08-19 17:09:27.7538,31.027005
 2025-08-19 17:09:27.7539,31.01924
 2025-08-19 17:09:27.7540,31.01924
 2025-08-19 17:09:27.7541,31.011475
 2025-08-19 17:09:27.7542,31.01924
 2025-08-19 17:09:27.7543,31.01924
 2025-08-19 17:09:27.7544,31.01924
 2025-08-19 17:09:27.7545,31.01924
 2025-08-19 17:09:27.7546,31.011475
 2025-08-19 17:09:27.7547,31.01924
 2025-08-19 17:09:27.7548,31.011475
 2025-08-19 17:09:27.7549,31.011475
 2025-08-19 17:09:27.7550,31.011475
 2025-08-19 17:09:27.7551,31.011475
 2025-08-19 17:09:27.7552,31.01924
 2025-08-19 17:09:27.7553,31.00371
 2025-08-19 17:09:27.7554,31.011475
 2025-08-19 17:09:27.7555,31.00371
 2025-08-19 17:09:27.7556,31.00371
 2025-08-19 17:09:27.7557,31.01924
 2025-08-19 17:09:27.7558,31.011475
 2025-08-19 17:09:27.7559,31.011475
 2025-08-19 17:09:27.7560,30.995945
 2025-08-19 17:09:27.7561,31.00371
 2025-08-19 17:09:27.7562,31.00371
 2025-08-19 17:09:27.7563,31.011475
 2025-08-19 17:09:27.7564,31.027005
 2025-08-19 17:09:27.7565,31.03477
 2025-08-19 17:09:27.7566,31.042535
 2025-08-19 17:09:27.7567,31.042535
 2025-08-19 17:09:27.7568,31.03477
 2025-08-19 17:09:27.7569,31.042535
 2025-08-19 17:09:27.7570,31.042535
 2025-08-19 17:09:27.7571,31.0503
 2025-08-19 17:09:27.7572,31.0503
 2025-08-19 17:09:27.7573,31.042535
 2025-08-19 17:09:27.7574,31.03477
 2025-08-19 17:09:27.7575,31.027005
 2025-08-19 17:09:27.7576,31.027005
 2025-08-19 17:09:27.7577,31.027005
 2025-08-19 17:09:27.7578,31.01924
 2025-08-19 17:09:27.7579,31.01924
 2025-08-19 17:09:27.7580,31.011475
 2025-08-19 17:09:27.7581,31.01924
 2025-08-19 17:09:27.7582,31.027005
 2025-08-19 17:09:27.7583,31.011475
 2025-08-19 17:09:27.7584,31.027005
 2025-08-19 17:09:27.7585,31.027005
 2025-08-19 17:09:27.7586,31.03477
 2025-08-19 17:09:27.7587,31.027005
 2025-08-19 17:09:27.7588,31.027005
 2025-08-19 17:09:27.7589,31.03477
 2025-08-19 17:09:27.7590,31.03477
 2025-08-19 17:09:27.7591,31.03477
 2025-08-19 17:09:27.7592,31.027005
 2025-08-19 17:09:27.7593,31.011475
 2025-08-19 17:09:27.7594,31.01924
 2025-08-19 17:09:27.7595,31.011475
 2025-08-19 17:09:27.7596,31.00371
 2025-08-19 17:09:27.7597,30.995945
 2025-08-19 17:09:27.7598,30.98818
 2025-08-19 17:09:27.7599,30.995945
 2025-08-19 17:09:27.7600,30.98818
 2025-08-19 17:09:27.7601,30.980415
 2025-08-19 17:09:27.7602,30.980415
 2025-08-19 17:09:27.7603,30.98818
 2025-08-19 17:09:27.7604,31.011475
 2025-08-19 17:09:27.7605,31.01924
 2025-08-19 17:09:27.7606,31.01924
 2025-08-19 17:09:27.7607,31.01924
 2025-08-19 17:09:27.7608,31.01924
 2025-08-19 17:09:27.7609,31.01924
 2025-08-19 17:09:27.7610,31.011475
 2025-08-19 17:09:27.7611,31.011475
 2025-08-19 17:09:27.7612,31.011475
 2025-08-19 17:09:27.7613,31.011475
 2025-08-19 17:09:27.7614,31.00371
 2025-08-19 17:09:27.7615,31.00371
 2025-08-19 17:09:27.7616,30.995945
 2025-08-19 17:09:27.7617,31.00371
 2025-08-19 17:09:27.7618,31.00371
 2025-08-19 17:09:27.7619,31.011475
 2025-08-19 17:09:27.7620,31.00371
 2025-08-19 17:09:27.7621,31.011475
 2025-08-19 17:09:27.7622,31.01924
 2025-08-19 17:09:27.7623,31.01924
 2025-08-19 17:09:27.7624,31.03477
 2025-08-19 17:09:27.7625,31.03477
 2025-08-19 17:09:27.7626,31.027005
 2025-08-19 17:09:27.7627,31.01924
 2025-08-19 17:09:27.7628,31.011475
 2025-08-19 17:09:27.7629,31.011475
 2025-08-19 17:09:27.7630,31.00371
 2025-08-19 17:09:27.7631,31.011475
 2025-08-19 17:09:27.7632,31.00371
 2025-08-19 17:09:27.7633,30.995945
 2025-08-19 17:09:27.7634,31.00371
 2025-08-19 17:09:27.7635,30.995945
 2025-08-19 17:09:27.7636,30.98818
 2025-08-19 17:09:27.7637,30.980415
 2025-08-19 17:09:27.7638,30.995945
 2025-08-19 17:09:27.7639,31.00371
 2025-08-19 17:09:27.7640,31.011475
 2025-08-19 17:09:27.7641,31.01924
 2025-08-19 17:09:27.7642,31.01924
 2025-08-19 17:09:27.7643,31.01924
 2025-08-19 17:09:27.7644,31.027005
 2025-08-19 17:09:27.7645,31.027005
 2025-08-19 17:09:27.7646,31.027005
 2025-08-19 17:09:27.7647,31.03477
 2025-08-19 17:09:27.7648,31.027005
 2025-08-19 17:09:27.7649,31.011475
 2025-08-19 17:09:27.7650,31.00371
 2025-08-19 17:09:27.7651,30.995945
 2025-08-19 17:09:27.7652,30.98818
 2025-08-19 17:09:27.7653,31.00371
 2025-08-19 17:09:27.7654,31.00371
 2025-08-19 17:09:27.7655,30.995945
 2025-08-19 17:09:27.7656,30.98818
 2025-08-19 17:09:27.7657,30.980415
 2025-08-19 17:09:27.7658,30.98818
 2025-08-19 17:09:27.7659,31.00371
 2025-08-19 17:09:27.7660,31.034771
 2025-08-19 17:09:27.7661,31.034771
 2025-08-19 17:09:27.7662,31.050301
 2025-08-19 17:09:27.7663,31.050301
 2025-08-19 17:09:27.7664,31.042536
 2025-08-19 17:09:27.7665,31.050301
 2025-08-19 17:09:27.7666,31.058066
 2025-08-19 17:09:27.7667,31.065831
 2025-08-19 17:09:27.7668,31.065831
 2025-08-19 17:09:27.7669,31.065831
 2025-08-19 17:09:27.7670,31.065831
 2025-08-19 17:09:27.7671,31.0503
 2025-08-19 17:09:27.7672,31.0503
 2025-08-19 17:09:27.7673,31.03477
 2025-08-19 17:09:27.7674,31.042535
 2025-08-19 17:09:27.7675,31.0503
 2025-08-19 17:09:27.7676,31.0503
 2025-08-19 17:09:27.7677,31.042535
 2025-08-19 17:09:27.7678,31.03477
 2025-08-19 17:09:27.7679,31.042535
 2025-08-19 17:09:27.7680,31.0503
 2025-08-19 17:09:27.7681,31.0503
 2025-08-19 17:09:27.7682,31.0503
 2025-08-19 17:09:27.7683,31.0503
 2025-08-19 17:09:27.7684,31.0503
 2025-08-19 17:09:27.7685,31.0503
 2025-08-19 17:09:27.7686,31.03477
