时间,4#温度[℃]
 2025-08-19 16:50:57.4285,31.18231
 2025-08-19 16:50:57.4286,31.190076
 2025-08-19 16:50:57.4287,31.205607
 2025-08-19 16:50:57.4288,31.205607
 2025-08-19 16:50:57.4289,31.213372
 2025-08-19 16:50:57.4290,31.205606
 2025-08-19 16:50:57.4291,31.213371
 2025-08-19 16:50:57.4292,31.213371
 2025-08-19 16:50:57.4293,31.205606
 2025-08-19 16:50:57.4294,31.205606
 2025-08-19 16:50:57.4295,31.19784
 2025-08-19 16:50:57.4296,31.205605
 2025-08-19 16:50:57.4297,31.205605
 2025-08-19 16:50:57.4298,31.19784
 2025-08-19 16:50:57.4299,31.190074
 2025-08-19 16:50:57.4300,31.174543
 2025-08-19 16:50:57.4301,31.190074
 2025-08-19 16:50:57.4302,31.190074
 2025-08-19 16:50:57.4303,31.190074
 2025-08-19 16:50:57.4304,31.205605
 2025-08-19 16:50:57.4305,31.197839
 2025-08-19 16:50:57.4306,31.197839
 2025-08-19 16:50:57.4307,31.197839
 2025-08-19 16:50:57.4308,31.197839
 2025-08-19 16:50:57.4309,31.197839
 2025-08-19 16:50:57.4310,31.182309
 2025-08-19 16:50:57.4311,31.19784
 2025-08-19 16:50:57.4312,31.19784
 2025-08-19 16:50:57.4313,31.205606
 2025-08-19 16:50:57.4314,31.228901
 2025-08-19 16:50:57.4315,31.213371
 2025-08-19 16:50:57.4316,31.213371
 2025-08-19 16:50:57.4317,31.213371
 2025-08-19 16:50:57.4318,31.221136
 2025-08-19 16:50:57.4319,31.221136
 2025-08-19 16:50:57.4320,31.221136
 2025-08-19 16:50:57.4321,31.244432
 2025-08-19 16:50:57.4322,31.236667
 2025-08-19 16:50:57.4323,31.236667
 2025-08-19 16:50:57.4324,31.236667
 2025-08-19 16:50:57.4325,31.221137
 2025-08-19 16:50:57.4326,31.228903
 2025-08-19 16:50:57.4327,31.244434
 2025-08-19 16:50:57.4328,31.244434
 2025-08-19 16:50:57.4329,31.244434
 2025-08-19 16:50:57.4330,31.228903
 2025-08-19 16:50:57.4331,31.228903
 2025-08-19 16:50:57.4332,31.221137
 2025-08-19 16:50:57.4333,31.213371
 2025-08-19 16:50:57.4334,31.205606
 2025-08-19 16:50:57.4335,31.190075
 2025-08-19 16:50:57.4336,31.19784
 2025-08-19 16:50:57.4337,31.19784
 2025-08-19 16:50:57.4338,31.19784
 2025-08-19 16:50:57.4339,31.213371
 2025-08-19 16:50:57.4340,31.205606
 2025-08-19 16:50:57.4341,31.228901
 2025-08-19 16:50:57.4342,31.221136
 2025-08-19 16:50:57.4343,31.221136
 2025-08-19 16:50:57.4344,31.228901
 2025-08-19 16:50:57.4345,31.221136
 2025-08-19 16:50:57.4346,31.236666
 2025-08-19 16:50:57.4347,31.236666
 2025-08-19 16:50:57.4348,31.244431
 2025-08-19 16:50:57.4349,31.228901
 2025-08-19 16:50:57.4350,31.21337
 2025-08-19 16:50:57.4351,31.221136
 2025-08-19 16:50:57.4352,31.213371
 2025-08-19 16:50:57.4353,31.221136
 2025-08-19 16:50:57.4354,31.228902
 2025-08-19 16:50:57.4355,31.228902
 2025-08-19 16:50:57.4356,31.236668
 2025-08-19 16:50:57.4357,31.244433
 2025-08-19 16:50:57.4358,31.228902
 2025-08-19 16:50:57.4359,31.221137
 2025-08-19 16:50:57.4360,31.228903
 2025-08-19 16:50:57.4361,31.244434
 2025-08-19 16:50:57.4362,31.244434
 2025-08-19 16:50:57.4363,31.259964
 2025-08-19 16:50:57.4364,31.259964
 2025-08-19 16:50:57.4365,31.252198
 2025-08-19 16:50:57.4366,31.259963
 2025-08-19 16:50:57.4367,31.252197
 2025-08-19 16:50:57.4368,31.244432
 2025-08-19 16:50:57.4369,31.244432
 2025-08-19 16:50:57.4370,31.236666
 2025-08-19 16:50:57.4371,31.236666
 2025-08-19 16:50:57.4372,31.228901
 2025-08-19 16:50:57.4373,31.236666
 2025-08-19 16:50:57.4374,31.213371
 2025-08-19 16:50:57.4375,31.213371
 2025-08-19 16:50:57.4376,31.221136
 2025-08-19 16:50:57.4377,31.205606
 2025-08-19 16:50:57.4378,31.205606
 2025-08-19 16:50:57.4379,31.19784
 2025-08-19 16:50:57.4380,31.190075
 2025-08-19 16:50:57.4381,31.205606
 2025-08-19 16:50:57.4382,31.205606
 2025-08-19 16:50:57.4383,31.205606
 2025-08-19 16:50:57.4384,31.19784
 2025-08-19 16:50:57.4385,31.190075
 2025-08-19 16:50:57.4386,31.190075
 2025-08-19 16:50:57.4387,31.19784
 2025-08-19 16:50:57.4388,31.205606
 2025-08-19 16:50:57.4389,31.221137
 2025-08-19 16:50:57.4390,31.244433
 2025-08-19 16:50:57.4391,31.259964
 2025-08-19 16:50:57.4392,31.252199
 2025-08-19 16:50:57.4393,31.252199
 2025-08-19 16:50:57.4394,31.252199
 2025-08-19 16:50:57.4395,31.259964
 2025-08-19 16:50:57.4396,31.275495
 2025-08-19 16:50:57.4397,31.28326
 2025-08-19 16:50:57.4398,31.275495
 2025-08-19 16:50:57.4399,31.275495
 2025-08-19 16:50:57.4400,31.26773
 2025-08-19 16:50:57.4401,31.252199
 2025-08-19 16:50:57.4402,31.252199
 2025-08-19 16:50:57.4403,31.259964
 2025-08-19 16:50:57.4404,31.259964
 2025-08-19 16:50:57.4405,31.252199
 2025-08-19 16:50:57.4406,31.244434
 2025-08-19 16:50:57.4407,31.244434
 2025-08-19 16:50:57.4408,31.244434
 2025-08-19 16:50:57.4409,31.244434
 2025-08-19 16:50:57.4410,31.228903
 2025-08-19 16:50:57.4411,31.228903
 2025-08-19 16:50:57.4412,31.221137
 2025-08-19 16:50:57.4413,31.228902
 2025-08-19 16:50:57.4414,31.213371
 2025-08-19 16:50:57.4415,31.213371
 2025-08-19 16:50:57.4416,31.228902
 2025-08-19 16:50:57.4417,31.221136
 2025-08-19 16:50:57.4418,31.228901
 2025-08-19 16:50:57.4419,31.213371
 2025-08-19 16:50:57.4420,31.205605
 2025-08-19 16:50:57.4421,31.221136
 2025-08-19 16:50:57.4422,31.228901
 2025-08-19 16:50:57.4423,31.236666
 2025-08-19 16:50:57.4424,31.228901
 2025-08-19 16:50:57.4425,31.236667
 2025-08-19 16:50:57.4426,31.236667
 2025-08-19 16:50:57.4427,31.236667
 2025-08-19 16:50:57.4428,31.244433
 2025-08-19 16:50:57.4429,31.236668
 2025-08-19 16:50:57.4430,31.244434
 2025-08-19 16:50:57.4431,31.244434
 2025-08-19 16:50:57.4432,31.244434
 2025-08-19 16:50:57.4433,31.236669
 2025-08-19 16:50:57.4434,31.244434
 2025-08-19 16:50:57.4435,31.236668
 2025-08-19 16:50:57.4436,31.244433
 2025-08-19 16:50:57.4437,31.244433
 2025-08-19 16:50:57.4438,31.228902
 2025-08-19 16:50:57.4439,31.228902
 2025-08-19 16:50:57.4440,31.228902
 2025-08-19 16:50:57.4441,31.228902
 2025-08-19 16:50:57.4442,31.236668
 2025-08-19 16:50:57.4443,31.244433
 2025-08-19 16:50:57.4444,31.244433
 2025-08-19 16:50:57.4445,31.228902
 2025-08-19 16:50:57.4446,31.236668
 2025-08-19 16:50:57.4447,31.228903
 2025-08-19 16:50:57.4448,31.228903
 2025-08-19 16:50:57.4449,31.236669
 2025-08-19 16:50:57.4450,31.228903
 2025-08-19 16:50:57.4451,31.221137
 2025-08-19 16:50:57.4452,31.228902
 2025-08-19 16:50:57.4453,31.213371
 2025-08-19 16:50:57.4454,31.205606
 2025-08-19 16:50:57.4455,31.205606
 2025-08-19 16:50:57.4456,31.205606
 2025-08-19 16:50:57.4457,31.213371
 2025-08-19 16:50:57.4458,31.213371
 2025-08-19 16:50:57.4459,31.221136
 2025-08-19 16:50:57.4460,31.221136
 2025-08-19 16:50:57.4461,31.228902
 2025-08-19 16:50:57.4462,31.236668
 2025-08-19 16:50:57.4463,31.221137
 2025-08-19 16:50:57.4464,31.236668
 2025-08-19 16:50:57.4465,31.228902
 2025-08-19 16:50:57.4466,31.228902
 2025-08-19 16:50:57.4467,31.236668
 2025-08-19 16:50:57.4468,31.228903
 2025-08-19 16:50:57.4469,31.236668
 2025-08-19 16:50:57.4470,31.228903
 2025-08-19 16:50:57.4471,31.228903
 2025-08-19 16:50:57.4472,31.228903
 2025-08-19 16:50:57.4473,31.228903
 2025-08-19 16:50:57.4474,31.236669
 2025-08-19 16:50:57.4475,31.228903
 2025-08-19 16:50:57.4476,31.228903
 2025-08-19 16:50:57.4477,31.236668
 2025-08-19 16:50:57.4478,31.236668
 2025-08-19 16:50:57.4479,31.228902
 2025-08-19 16:50:57.4480,31.221137
 2025-08-19 16:50:57.4481,31.221137
 2025-08-19 16:50:57.4482,31.221137
 2025-08-19 16:50:57.4483,31.228902
 2025-08-19 16:50:57.4484,31.228902
 2025-08-19 16:50:57.4485,31.228902
 2025-08-19 16:50:57.4486,31.236668
 2025-08-19 16:50:57.4487,31.252199
 2025-08-19 16:50:57.4488,31.244434
 2025-08-19 16:50:57.4489,31.244434
 2025-08-19 16:50:57.4490,31.259964
 2025-08-19 16:50:57.4491,31.275495
 2025-08-19 16:50:57.4492,31.267729
 2025-08-19 16:50:57.4493,31.275494
 2025-08-19 16:50:57.4494,31.259963
 2025-08-19 16:50:57.4495,31.259963
 2025-08-19 16:50:57.4496,31.267728
 2025-08-19 16:50:57.4497,31.267728
 2025-08-19 16:50:57.4498,31.259963
 2025-08-19 16:50:57.4499,31.259963
 2025-08-19 16:50:57.4500,31.259963
 2025-08-19 16:50:57.4501,31.236667
 2025-08-19 16:50:57.4502,31.213371
 2025-08-19 16:50:57.4503,31.221137
 2025-08-19 16:50:57.4504,31.221137
 2025-08-19 16:50:57.4505,31.221137
 2025-08-19 16:50:57.4506,31.228902
 2025-08-19 16:50:57.4507,31.213371
 2025-08-19 16:50:57.4508,31.213371
 2025-08-19 16:50:57.4509,31.205606
 2025-08-19 16:50:57.4510,31.19784
 2025-08-19 16:50:57.4511,31.205605
 2025-08-19 16:50:57.4512,31.21337
 2025-08-19 16:50:57.4513,31.228901
 2025-08-19 16:50:57.4514,31.21337
 2025-08-19 16:50:57.4515,31.21337
 2025-08-19 16:50:57.4516,31.21337
 2025-08-19 16:50:57.4517,31.197839
 2025-08-19 16:50:57.4518,31.205605
 2025-08-19 16:50:57.4519,31.21337
 2025-08-19 16:50:57.4520,31.228901
 2025-08-19 16:50:57.4521,31.228901
 2025-08-19 16:50:57.4522,31.21337
 2025-08-19 16:50:57.4523,31.221136
 2025-08-19 16:50:57.4524,31.205605
 2025-08-19 16:50:57.4525,31.228901
 2025-08-19 16:50:57.4526,31.221136
 2025-08-19 16:50:57.4527,31.228901
 2025-08-19 16:50:57.4528,31.236667
 2025-08-19 16:50:57.4529,31.228901
 2025-08-19 16:50:57.4530,31.228901
 2025-08-19 16:50:57.4531,31.228901
 2025-08-19 16:50:57.4532,31.221136
 2025-08-19 16:50:57.4533,31.228902
 2025-08-19 16:50:57.4534,31.221136
 2025-08-19 16:50:57.4535,31.236667
 2025-08-19 16:50:57.4536,31.221136
 2025-08-19 16:50:57.4537,31.221136
 2025-08-19 16:50:57.4538,31.221136
 2025-08-19 16:50:57.4539,31.205606
 2025-08-19 16:50:57.4540,31.221136
 2025-08-19 16:50:57.4541,31.205606
 2025-08-19 16:50:57.4542,31.205606
 2025-08-19 16:50:57.4543,31.213371
 2025-08-19 16:50:57.4544,31.213371
 2025-08-19 16:50:57.4545,31.236666
 2025-08-19 16:50:57.4546,31.228901
 2025-08-19 16:50:57.4547,31.236667
 2025-08-19 16:50:57.4548,31.228901
 2025-08-19 16:50:57.4549,31.236666
 2025-08-19 16:50:57.4550,31.252197
 2025-08-19 16:50:57.4551,31.244432
 2025-08-19 16:50:57.4552,31.244432
 2025-08-19 16:50:57.4553,31.228901
 2025-08-19 16:50:57.4554,31.228901
 2025-08-19 16:50:57.4555,31.228901
 2025-08-19 16:50:57.4556,31.213371
 2025-08-19 16:50:57.4557,31.213371
 2025-08-19 16:50:57.4558,31.213371
 2025-08-19 16:50:57.4559,31.213371
 2025-08-19 16:50:57.4560,31.19784
 2025-08-19 16:50:57.4561,31.19784
 2025-08-19 16:50:57.4562,31.205606
 2025-08-19 16:50:57.4563,31.213371
 2025-08-19 16:50:57.4564,31.213371
 2025-08-19 16:50:57.4565,31.228902
 2025-08-19 16:50:57.4566,31.221136
 2025-08-19 16:50:57.4567,31.221136
 2025-08-19 16:50:57.4568,31.221136
 2025-08-19 16:50:57.4569,31.213371
 2025-08-19 16:50:57.4570,31.221136
 2025-08-19 16:50:57.4571,31.221136
 2025-08-19 16:50:57.4572,31.213371
 2025-08-19 16:50:57.4573,31.205606
 2025-08-19 16:50:57.4574,31.19784
 2025-08-19 16:50:57.4575,31.213371
 2025-08-19 16:50:57.4576,31.19784
 2025-08-19 16:50:57.4577,31.190075
 2025-08-19 16:50:57.4578,31.19784
 2025-08-19 16:50:57.4579,31.190074
 2025-08-19 16:50:57.4580,31.205605
 2025-08-19 16:50:57.4581,31.205605
 2025-08-19 16:50:57.4582,31.205605
 2025-08-19 16:50:57.4583,31.221136
 2025-08-19 16:50:57.4584,31.21337
 2025-08-19 16:50:57.4585,31.21337
 2025-08-19 16:50:57.4586,31.205605
 2025-08-19 16:50:57.4587,31.205605
 2025-08-19 16:50:57.4588,31.221136
 2025-08-19 16:50:57.4589,31.205605
 2025-08-19 16:50:57.4590,31.213371
 2025-08-19 16:50:57.4591,31.205606
 2025-08-19 16:50:57.4592,31.19784
 2025-08-19 16:50:57.4593,31.19784
 2025-08-19 16:50:57.4594,31.182309
 2025-08-19 16:50:57.4595,31.182309
 2025-08-19 16:50:57.4596,31.190075
 2025-08-19 16:50:57.4597,31.182309
 2025-08-19 16:50:57.4598,31.190075
 2025-08-19 16:50:57.4599,31.190075
 2025-08-19 16:50:57.4600,31.19784
 2025-08-19 16:50:57.4601,31.213371
 2025-08-19 16:50:57.4602,31.205605
 2025-08-19 16:50:57.4603,31.213371
 2025-08-19 16:50:57.4604,31.221136
 2025-08-19 16:50:57.4605,31.228902
 2025-08-19 16:50:57.4606,31.236668
 2025-08-19 16:50:57.4607,31.236668
 2025-08-19 16:50:57.4608,31.244434
 2025-08-19 16:50:57.4609,31.244434
 2025-08-19 16:50:57.4610,31.244434
 2025-08-19 16:50:57.4611,31.236668
 2025-08-19 16:50:57.4612,31.213372
 2025-08-19 16:50:57.4613,31.213372
 2025-08-19 16:50:57.4614,31.213372
 2025-08-19 16:50:57.4615,31.213372
 2025-08-19 16:50:57.4616,31.205606
 2025-08-19 16:50:57.4617,31.213371
 2025-08-19 16:50:57.4618,31.190075
 2025-08-19 16:50:57.4619,31.190075
 2025-08-19 16:50:57.4620,31.18231
 2025-08-19 16:50:57.4621,31.18231
 2025-08-19 16:50:57.4622,31.190075
 2025-08-19 16:50:57.4623,31.190075
 2025-08-19 16:50:57.4624,31.190075
 2025-08-19 16:50:57.4625,31.190075
 2025-08-19 16:50:57.4626,31.190075
 2025-08-19 16:50:57.4627,31.197841
 2025-08-19 16:50:57.4628,31.18231
 2025-08-19 16:50:57.4629,31.205606
 2025-08-19 16:50:57.4630,31.205606
 2025-08-19 16:50:57.4631,31.213372
 2025-08-19 16:50:57.4632,31.213372
 2025-08-19 16:50:57.4633,31.213372
 2025-08-19 16:50:57.4634,31.221138
 2025-08-19 16:50:57.4635,31.221138
 2025-08-19 16:50:57.4636,31.221138
 2025-08-19 16:50:57.4637,31.213372
 2025-08-19 16:50:57.4638,31.213372
 2025-08-19 16:50:57.4639,31.221138
 2025-08-19 16:50:57.4640,31.205607
 2025-08-19 16:50:57.4641,31.197841
 2025-08-19 16:50:57.4642,31.197841
 2025-08-19 16:50:57.4643,31.190075
 2025-08-19 16:50:57.4644,31.190075
 2025-08-19 16:50:57.4645,31.18231
 2025-08-19 16:50:57.4646,31.18231
 2025-08-19 16:50:57.4647,31.190075
 2025-08-19 16:50:57.4648,31.18231
 2025-08-19 16:50:57.4649,31.18231
 2025-08-19 16:50:57.4650,31.190075
 2025-08-19 16:50:57.4651,31.19784
 2025-08-19 16:50:57.4652,31.190075
 2025-08-19 16:50:57.4653,31.182309
 2025-08-19 16:50:57.4654,31.190075
 2025-08-19 16:50:57.4655,31.182309
 2025-08-19 16:50:57.4656,31.190075
 2025-08-19 16:50:57.4657,31.190075
 2025-08-19 16:50:57.4658,31.174544
 2025-08-19 16:50:57.4659,31.19784
 2025-08-19 16:50:57.4660,31.190074
 2025-08-19 16:50:57.4661,31.174543
 2025-08-19 16:50:57.4662,31.182309
 2025-08-19 16:50:57.4663,31.19784
 2025-08-19 16:50:57.4664,31.213371
 2025-08-19 16:50:57.4665,31.205605
 2025-08-19 16:50:57.4666,31.205605
 2025-08-19 16:50:57.4667,31.205605
 2025-08-19 16:50:57.4668,31.19784
 2025-08-19 16:50:57.4669,31.205606
 2025-08-19 16:50:57.4670,31.18231
 2025-08-19 16:50:57.4671,31.174545
 2025-08-19 16:50:57.4672,31.18231
 2025-08-19 16:50:57.4673,31.190075
 2025-08-19 16:50:57.4674,31.190075
 2025-08-19 16:50:57.4675,31.18231
 2025-08-19 16:50:57.4676,31.190076
 2025-08-19 16:50:57.4677,31.182311
 2025-08-19 16:50:57.4678,31.190076
 2025-08-19 16:50:57.4679,31.197841
 2025-08-19 16:50:57.4680,31.197841
 2025-08-19 16:50:57.4681,31.205606
 2025-08-19 16:50:57.4682,31.221137
 2025-08-19 16:50:57.4683,31.221137
 2025-08-19 16:50:57.4684,31.213372
 2025-08-19 16:50:57.4685,31.213372
 2025-08-19 16:50:57.4686,31.213372
 2025-08-19 16:50:57.4687,31.213372
 2025-08-19 16:50:57.4688,31.221137
 2025-08-19 16:50:57.4689,31.213372
 2025-08-19 16:50:57.4690,31.221138
 2025-08-19 16:50:57.4691,31.221138
 2025-08-19 16:50:57.4692,31.228904
 2025-08-19 16:50:57.4693,31.228904
 2025-08-19 16:50:57.4694,31.228904
 2025-08-19 16:50:57.4695,31.228904
 2025-08-19 16:50:57.4696,31.236669
 2025-08-19 16:50:57.4697,31.228903
 2025-08-19 16:50:57.4698,31.221137
 2025-08-19 16:50:57.4699,31.221137
 2025-08-19 16:50:57.4700,31.213371
 2025-08-19 16:50:57.4701,31.213371
 2025-08-19 16:50:57.4702,31.213371
 2025-08-19 16:50:57.4703,31.213371
 2025-08-19 16:50:57.4704,31.213371
 2025-08-19 16:50:57.4705,31.19784
 2025-08-19 16:50:57.4706,31.190075
 2025-08-19 16:50:57.4707,31.174544
 2025-08-19 16:50:57.4708,31.18231
 2025-08-19 16:50:57.4709,31.190075
 2025-08-19 16:50:57.4710,31.190075
 2025-08-19 16:50:57.4711,31.197841
 2025-08-19 16:50:57.4712,31.190075
 2025-08-19 16:50:57.4713,31.18231
 2025-08-19 16:50:57.4714,31.174544
 2025-08-19 16:50:57.4715,31.159013
 2025-08-19 16:50:57.4716,31.174544
 2025-08-19 16:50:57.4717,31.18231
 2025-08-19 16:50:57.4718,31.190075
 2025-08-19 16:50:57.4719,31.18231
 2025-08-19 16:50:57.4720,31.18231
 2025-08-19 16:50:57.4721,31.190075
 2025-08-19 16:50:57.4722,31.174545
 2025-08-19 16:50:57.4723,31.18231
 2025-08-19 16:50:57.4724,31.18231
 2025-08-19 16:50:57.4725,31.190076
 2025-08-19 16:50:57.4726,31.205607
 2025-08-19 16:50:57.4727,31.197841
 2025-08-19 16:50:57.4728,31.197841
 2025-08-19 16:50:57.4729,31.190075
 2025-08-19 16:50:57.4730,31.190075
 2025-08-19 16:50:57.4731,31.190075
 2025-08-19 16:50:57.4732,31.18231
 2025-08-19 16:50:57.4733,31.19784
 2025-08-19 16:50:57.4734,31.190075
 2025-08-19 16:50:57.4735,31.19784
 2025-08-19 16:50:57.4736,31.19784
 2025-08-19 16:50:57.4737,31.205606
 2025-08-19 16:50:57.4738,31.205606
 2025-08-19 16:50:57.4739,31.205606
 2025-08-19 16:50:57.4740,31.205606
 2025-08-19 16:50:57.4741,31.213371
 2025-08-19 16:50:57.4742,31.213371
 2025-08-19 16:50:57.4743,31.213371
 2025-08-19 16:50:57.4744,31.213371
 2025-08-19 16:50:57.4745,31.197841
 2025-08-19 16:50:57.4746,31.205606
 2025-08-19 16:50:57.4747,31.205606
 2025-08-19 16:50:57.4748,31.197841
 2025-08-19 16:50:57.4749,31.205607
 2025-08-19 16:50:57.4750,31.205607
 2025-08-19 16:50:57.4751,31.205607
 2025-08-19 16:50:57.4752,31.205607
 2025-08-19 16:50:57.4753,31.205607
 2025-08-19 16:50:57.4754,31.213373
 2025-08-19 16:50:57.4755,31.213373
 2025-08-19 16:50:57.4756,31.228903
 2025-08-19 16:50:57.4757,31.221138
 2025-08-19 16:50:57.4758,31.197842
 2025-08-19 16:50:57.4759,31.197842
 2025-08-19 16:50:57.4760,31.190076
 2025-08-19 16:50:57.4761,31.197841
 2025-08-19 16:50:57.4762,31.205607
 2025-08-19 16:50:57.4763,31.205607
 2025-08-19 16:50:57.4764,31.205607
 2025-08-19 16:50:57.4765,31.205607
