Test_Time(s),Temperature (C)_1,Temperature (C)_2
3.068414257060887,21.99667358398437,21.18440818786621
3.084208116708699,22.07172966003418,21.10907554626465
8.092149751887918,21.99667358398437,21.18440818786621
13.099767717953728,22.07172966003418,21.18440818786621
18.107202058277284,22.07172966003418,21.24597549438477
23.114751501529422,21.921611785888672,21.215192794799805
28.12232327243995,22.02743530273437,21.276762008666992
33.12992545516104,22.13325309753418,21.276762008666992
38.13747643825169,22.02743530273437,21.24597549438477
43.145042049808175,22.13325309753418,21.276762008666992
48.15261074104168,22.05820083618164,21.33833312988281
53.160252959564005,22.04096794128418,21.24597549438477
58.16775851741863,22.04096794128418,21.215192794799805
63.17532489889437,21.93514633178711,21.24597549438477
68.1829205373018,22.04096794128418,21.18440818786621
73.19061472537382,22.04096794128418,21.215192794799805
78.19805060553588,21.979442596435547,21.153621673583984
83.20561390733461,22.01020622253418,21.22895050048828
88.21318991280104,22.01020622253418,21.18440818786621
93.22076322355008,22.085262298583984,21.153621673583984
98.228200258591,21.979442596435547,21.25973320007324
103.23607037321275,21.93514633178711,21.22895050048828
108.24347892124128,22.01020622253418,21.22895050048828
113.25111883000584,22.01020622253418,21.41037368774414
118.2586293923356,22.01020622253418,21.30427360534668
123.26633320439832,21.94868278503418,21.198165893554688
128.27363704340823,21.94868278503418,21.27349281311035
133.28133200139948,21.94868278503418,21.379594802856445
138.28887990481314,21.979442596435547,21.12283706665039
143.2964817025746,21.979442596435547,21.424131393432617
148.3039760966,21.979442596435547,21.34881401062012
153.31162100983974,21.979442596435547,21.31803703308105
158.31919855514465,22.054502487182617,21.424131393432617
163.32676801629742,22.09879875183105,21.424131393432617
168.33430013636632,22.02374267578125,21.875925064086918
173.34191001827998,22.17384910583496,21.57474899291992
178.34952413474952,22.17384910583496,21.84516143798828
183.35705471497988,22.09879875183105,21.694578170776367
188.36462802572893,22.29317855834961,21.920446395874023
193.3723456963382,22.306718826293945,21.88968086242676
198.37977965170217,22.38175392150879,21.934202194213867
203.38734256854127,22.306718826293945,21.85891914367676
208.39493204759464,22.456787109375,21.85891914367676
213.40252576120392,22.35100746154785,21.797393798828125
218.41006365566724,22.200925827026367,21.797393798828125
223.4176323469008,22.606834411621094,21.72210121154785
228.42520719748828,22.275968551635746,21.72210121154785
233.4327947517436,22.35100746154785,21.72210121154785
238.4403557437845,22.426040649414062,21.797393798828125
243.4479178907044,22.47032165527344,21.872678756713867
248.4554542453292,22.39529228210449,21.841915130615234
