Time,Temperature
 2025-07-23 22:26:15.5794,28.685479
 2025-07-23 22:26:15.5894,28.739857
 2025-07-23 22:26:15.5994,28.716553
 2025-07-23 22:26:15.6094,28.708784
 2025-07-23 22:26:15.6194,28.739857
 2025-07-23 22:26:15.6294,28.669942
 2025-07-23 22:26:15.6394,28.685479
 2025-07-23 22:26:15.6494,28.747626
 2025-07-23 22:26:15.6594,28.72432
 2025-07-23 22:26:15.6694,28.708784
 2025-07-23 22:26:15.6794,28.739857
 2025-07-23 22:26:15.6894,28.708784
 2025-07-23 22:26:15.6994,28.732088
 2025-07-23 22:26:15.7094,28.716552
 2025-07-23 22:26:15.7194,28.701015
 2025-07-23 22:26:15.7294,28.716552
 2025-07-23 22:26:15.7394,28.72432
 2025-07-23 22:26:15.7494,28.708784
 2025-07-23 22:26:15.7594,28.708784
 2025-07-23 22:26:15.7694,28.732088
 2025-07-23 22:26:15.7794,28.72432
 2025-07-23 22:26:15.7894,28.72432
 2025-07-23 22:26:15.7994,28.72432
 2025-07-23 22:26:15.8094,28.708784
 2025-07-23 22:26:15.8194,28.747625
 2025-07-23 22:26:15.8294,28.747625
 2025-07-23 22:26:15.8394,28.708784
 2025-07-23 22:26:15.8494,28.716552
 2025-07-23 22:26:15.8594,28.701015
 2025-07-23 22:26:15.8694,28.708784
 2025-07-23 22:26:15.8794,28.693247
 2025-07-23 22:26:15.8894,28.716552
 2025-07-23 22:26:15.8994,28.693247
 2025-07-23 22:26:15.9094,28.763161
 2025-07-23 22:26:15.9194,28.72432
 2025-07-23 22:26:15.9294,28.732088
 2025-07-23 22:26:15.9394,28.708784
 2025-07-23 22:26:15.9494,28.747626
 2025-07-23 22:26:15.9594,28.701015
 2025-07-23 22:26:15.9694,28.739857
 2025-07-23 22:26:15.9794,28.685479
 2025-07-23 22:26:15.9894,28.732088
 2025-07-23 22:26:15.9994,28.677711
 2025-07-23 22:26:16.0094,28.739857
 2025-07-23 22:26:16.0194,28.708784
 2025-07-23 22:26:16.0294,28.747626
 2025-07-23 22:26:16.0394,28.732088
 2025-07-23 22:26:16.0494,28.716552
 2025-07-23 22:26:16.0594,28.72432
 2025-07-23 22:26:16.0694,28.732088
 2025-07-23 22:26:16.0794,28.701015
 2025-07-23 22:26:16.0894,28.693247
 2025-07-23 22:26:16.0994,28.72432
 2025-07-23 22:26:16.1094,28.693247
 2025-07-23 22:26:16.1194,28.732088
 2025-07-23 22:26:16.1294,28.755394
 2025-07-23 22:26:16.1394,28.739857
 2025-07-23 22:26:16.1494,28.732088
 2025-07-23 22:26:16.1594,28.716553
 2025-07-23 22:26:16.1694,28.72432
 2025-07-23 22:26:16.1794,28.693247
 2025-07-23 22:26:16.1894,28.685479
 2025-07-23 22:26:16.1994,28.693247
 2025-07-23 22:26:16.2094,28.693247
 2025-07-23 22:26:16.2194,28.708784
 2025-07-23 22:26:16.2294,28.701015
 2025-07-23 22:26:16.2394,28.732088
 2025-07-23 22:26:16.2494,28.693247
 2025-07-23 22:26:16.2594,28.708784
 2025-07-23 22:26:16.2694,28.716552
 2025-07-23 22:26:16.2794,28.693247
 2025-07-23 22:26:16.2894,28.72432
 2025-07-23 22:26:16.2994,28.732088
 2025-07-23 22:26:16.3094,28.72432
 2025-07-23 22:26:16.3194,28.708784
 2025-07-23 22:26:16.3294,28.755394
 2025-07-23 22:26:16.3394,28.716552
 2025-07-23 22:26:16.3494,28.693247
 2025-07-23 22:26:16.3594,28.739858
 2025-07-23 22:26:16.3694,28.716552
 2025-07-23 22:26:16.3794,28.685479
 2025-07-23 22:26:16.3894,28.716552
 2025-07-23 22:26:16.3994,28.693247
 2025-07-23 22:26:16.4094,28.685478
 2025-07-23 22:26:16.4194,28.732089
 2025-07-23 22:26:16.4294,28.763162
 2025-07-23 22:26:16.4394,28.770932
 2025-07-23 22:26:16.4494,28.739857
 2025-07-23 22:26:16.4594,28.739857
 2025-07-23 22:26:16.4694,28.770931
 2025-07-23 22:26:16.4794,28.701015
 2025-07-23 22:26:16.4894,28.646638
 2025-07-23 22:26:16.4994,28.677711
 2025-07-23 22:26:16.5094,28.739858
 2025-07-23 22:26:16.5194,28.716553
 2025-07-23 22:26:16.5294,28.677711
 2025-07-23 22:26:16.5394,28.739857
 2025-07-23 22:26:16.5494,28.739858
 2025-07-23 22:26:16.5594,28.662174
 2025-07-23 22:26:16.5694,28.747626
 2025-07-23 22:26:16.5794,28.716552
 2025-07-23 22:26:16.5894,28.72432
 2025-07-23 22:26:16.5994,28.708784
 2025-07-23 22:26:16.6094,28.72432
 2025-07-23 22:26:16.6194,28.739857
 2025-07-23 22:26:16.6294,28.72432
 2025-07-23 22:26:16.6394,28.72432
 2025-07-23 22:26:16.6494,28.72432
 2025-07-23 22:26:16.6594,28.716552
 2025-07-23 22:26:16.6694,28.747625
 2025-07-23 22:26:16.6794,28.747625
 2025-07-23 22:26:16.6894,28.669942
 2025-07-23 22:26:16.6994,28.732088
 2025-07-23 22:26:16.7094,28.732089
 2025-07-23 22:26:16.7194,28.708784
 2025-07-23 22:26:16.7294,28.739857
 2025-07-23 22:26:16.7394,28.701015
 2025-07-23 22:26:16.7494,28.716553
 2025-07-23 22:26:16.7594,28.732089
 2025-07-23 22:26:16.7694,28.716553
 2025-07-23 22:26:16.7794,28.770932
 2025-07-23 22:26:16.7894,28.701015
 2025-07-23 22:26:16.7994,28.685479
 2025-07-23 22:26:16.8094,28.732089
 2025-07-23 22:26:16.8194,28.693248
 2025-07-23 22:26:16.8294,28.654406
 2025-07-23 22:26:16.8394,28.739857
 2025-07-23 22:26:16.8494,28.693247
 2025-07-23 22:26:16.8594,28.739857
 2025-07-23 22:26:16.8694,28.716552
 2025-07-23 22:26:16.8794,28.693247
 2025-07-23 22:26:16.8894,28.755394
 2025-07-23 22:26:16.8994,28.732088
