Step_Time(s),Current(A),Voltage(V),Temperature (C)_1,Temperature (C)_2
3.003358002829453,0.0,3.3533215522766113,45.07067108154297,49.75151824951172
0.015397615175109,1.1784775257110596,3.6490938663482666,45.1441764831543,49.7814826965332
5.007472836286294,0.9552968740463257,3.6001577377319336,45.23105239868164,49.72154998779297
10.015044222237194,0.9411460757255554,3.6004652976989746,45.097415924072266,49.70512771606445
15.022574417507965,0.929825484752655,3.6001577377319336,45.11079406738281,49.7350959777832
20.030184684381226,0.9207690358161926,3.6001577377319336,45.184303283691406,49.6751594543457
25.03776646424206,0.9126558899879456,3.6001577377319336,45.184303283691406,49.645198822021484
30.0453328457178,0.9054861664772034,3.6001577377319336,45.301246643066406,49.615238189697266
35.0529084662246,0.8992598652839661,3.6001577377319336,45.227745056152344,49.58527374267578
40.06048524161028,0.893410861492157,3.6001577377319336,45.27118682861328,49.628787994384766
45.06808318977547,0.8879392743110657,3.6001577377319336,45.2110710144043,49.525352478027344
50.0756226240773,0.8826563358306885,3.6001577377319336,45.2110710144043,49.59882354736328
55.083191315310806,0.8773733377456665,3.5998499393463135,45.43156051635742,49.672306060791016
60.09077232525238,0.8728451132774353,3.6001577377319336,45.40150833129883,49.819244384765625
65.0984761373151,0.8679395318031311,3.6001577377319336,45.4449462890625,49.78929138183594
70.10606561636848,0.8634112477302551,3.6001577377319336,45.5919189453125,49.78929138183594
75.1135657847883,0.8588830232620239,3.6001577377319336,45.48838424682617,49.75933074951172
80.12116604271127,0.8539774417877197,3.6001577377319336,45.53182601928711,49.729373931884766
85.12875128720876,0.8492605090141296,3.6001577377319336,45.428287506103516,49.84635925292969
90.13615483076211,0.8445435762405396,3.6001577377319336,45.53182601928711,49.62594985961914
95.14364037071611,0.8398267030715942,3.6001577377319336,45.50177764892578,49.66946029663086
100.15135727140616,0.8349210619926453,3.6001577377319336,45.60530471801758,49.69941711425781
105.15892865735704,0.8302041888237,3.6004652976989746,45.72221755981445,49.74293899536133
110.16648695468062,0.8251098990440369,3.6001577377319336,45.64874267578125,49.84635925292969
115.17405834063152,0.8198269605636597,3.6001577377319336,45.64874267578125,49.74293899536133
120.18162895666316,0.8149213790893555,3.6004652976989746,45.61869812011719,49.74293899536133
125.18920611700848,0.8094497323036194,3.6001577377319336,45.64874267578125,49.919822692871094
130.19677326840346,0.8039780855178833,3.6001577377319336,45.72221755981445,49.81640625
135.20429922911833,0.798506498336792,3.6001577377319336,45.64874267578125,49.712982177734375
140.2117874637897,0.792846143245697,3.6001577377319336,45.69217300415039,49.81640625
145.21962293204498,0.7868084907531738,3.5998499393463135,45.64874267578125,49.81640625
150.2269325454493,0.7809595465660095,3.6001577377319336,45.67878341674805,49.772891998291016
155.23474568604618,0.7743558287620544,3.6001577377319336,45.72221755981445,49.772891998291016
160.24215962350948,0.7677521705627441,3.6001577377319336,45.82572555541992,49.772891998291016
165.24979183308147,0.760959804058075,3.6001577377319336,45.75225830078125,49.84635925292969
170.25730470516902,0.7543560862541199,3.6001577377319336,45.75225830078125,49.84635925292969
175.26487801591807,0.7466203570365906,3.6001577377319336,45.72221755981445,49.772891998291016
180.2724921323876,0.7394506335258484,3.6001577377319336,45.82572555541992,49.8028450012207
185.28006890777328,0.7315261960029602,3.6001577377319336,45.75225830078125,49.772891998291016
190.28755213796953,0.7236018180847168,3.5998499393463135,45.97265625,49.69941711425781
195.29516663939867,0.7154886722564697,3.6001577377319336,45.82572555541992,49.69941711425781
200.30278383554523,0.7068095803260803,3.5998499393463135,45.92923355102539,49.8028450012207
205.31036099589053,0.697941780090332,3.6001577377319336,45.89919662475586,49.772891998291016
210.31794123591288,0.6888852715492249,3.5998499393463135,46.076148986816406,49.8028450012207
215.32549414380165,0.6794514656066895,3.6001577377319336,46.00269317626953,49.772891998291016
220.33306591471217,0.6700176000595093,3.6001577377319336,45.89919662475586,49.84635925292969
225.3407169873059,0.6598290801048279,3.6001577377319336,45.97265625,49.90626907348633
230.3482133061295,0.6494518518447876,3.6001577377319336,45.97265625,49.83279800415039
235.3557177091052,0.6388859152793884,3.6001577377319336,46.149600982666016,49.90626907348633
240.36335838778908,0.627942681312561,3.6001577377319336,46.253082275390625,50.00967788696289
245.3709320834977,0.6168107390403748,3.6001577377319336,46.149600982666016,49.83279800415039
250.37853773085547,0.6054901480674744,3.6001577377319336,46.17963409423828,49.68585968017578
255.3860198061728,0.5939808487892151,3.6001577377319336,46.03273010253906,49.93621826171875
260.39363315272305,0.5820942521095276,3.6001577377319336,46.253082275390625,50.00967788696289
265.4012099281088,0.5698302388191223,3.6001577377319336,46.399959564208984,49.96617126464844
270.408777849423,0.5577549338340759,3.6001577377319336,46.3565559387207,49.86275100708008
