Time,Temperature
 2025-07-07 18:48:23.8282,31.724072
 2025-07-07 18:48:24.8282,31.692994
 2025-07-07 18:48:25.8282,31.708533
 2025-07-07 18:48:25.8283,31.739611
 2025-07-07 18:48:25.8284,31.745826
 2025-07-07 18:48:25.8285,31.728734
 2025-07-07 18:48:25.8286,31.734949
 2025-07-07 18:48:25.8287,31.733395
 2025-07-07 18:48:25.8288,31.731842
 2025-07-07 18:48:25.8289,31.738057
 2025-07-07 18:48:25.8290,31.736503
 2025-07-07 18:48:25.8291,31.742719
 2025-07-07 18:48:25.8292,31.741165
 2025-07-07 18:48:25.8293,31.739611
 2025-07-07 18:48:25.8294,31.731841
 2025-07-07 18:48:25.8295,31.731841
 2025-07-07 18:48:25.8296,31.74738
 2025-07-07 18:48:25.8297,31.74738
 2025-07-07 18:48:25.8298,31.74738
 2025-07-07 18:48:25.8299,31.73961
 2025-07-07 18:48:25.8300,31.73961
 2025-07-07 18:48:25.8301,31.73961
 2025-07-07 18:48:25.8302,31.731841
 2025-07-07 18:48:25.8303,31.73961
 2025-07-07 18:48:25.8304,31.73961
 2025-07-07 18:48:25.8305,31.73961
 2025-07-07 18:48:25.8306,31.724072
 2025-07-07 18:48:25.8307,31.724072
 2025-07-07 18:48:25.8308,31.708533
 2025-07-07 18:48:25.8309,31.708533
 2025-07-07 18:48:25.8310,31.716302
 2025-07-07 18:48:25.8311,31.716302
 2025-07-07 18:48:25.8312,31.724072
 2025-07-07 18:48:25.8313,31.716302
 2025-07-07 18:48:25.8314,31.708533
 2025-07-07 18:48:25.8315,31.700763
 2025-07-07 18:48:25.8316,31.700763
 2025-07-07 18:48:25.8317,31.708533
 2025-07-07 18:48:25.8318,31.708533
 2025-07-07 18:48:25.8319,31.716302
 2025-07-07 18:48:25.8320,31.724072
 2025-07-07 18:48:25.8321,31.716302
 2025-07-07 18:48:25.8322,31.708533
 2025-07-07 18:48:25.8323,31.700764
 2025-07-07 18:48:25.8324,31.708533
 2025-07-07 18:48:25.8325,31.708533
 2025-07-07 18:48:25.8326,31.716303
 2025-07-07 18:48:25.8327,31.724073
 2025-07-07 18:48:25.8328,31.724073
 2025-07-07 18:48:25.8329,31.731842
 2025-07-07 18:48:25.8330,31.716303
 2025-07-07 18:48:25.8331,31.708534
 2025-07-07 18:48:25.8332,31.724073
 2025-07-07 18:48:25.8333,31.716303
 2025-07-07 18:48:25.8334,31.716303
 2025-07-07 18:48:25.8335,31.724072
 2025-07-07 18:48:25.8336,31.724072
 2025-07-07 18:48:25.8337,31.724072
 2025-07-07 18:48:25.8338,31.716302
 2025-07-07 18:48:25.8339,31.716302
 2025-07-07 18:48:25.8340,31.716302
 2025-07-07 18:48:25.8341,31.724072
 2025-07-07 18:48:25.8342,31.724072
 2025-07-07 18:48:25.8343,31.716302
 2025-07-07 18:48:25.8344,31.731841
 2025-07-07 18:48:25.8345,31.73961
 2025-07-07 18:48:25.8346,31.731841
 2025-07-07 18:48:25.8347,31.731841
 2025-07-07 18:48:25.8348,31.731841
 2025-07-07 18:48:25.8349,31.739611
 2025-07-07 18:48:25.8350,31.739611
 2025-07-07 18:48:25.8351,31.731842
 2025-07-07 18:48:25.8352,31.731842
 2025-07-07 18:48:25.8353,31.724072
 2025-07-07 18:48:25.8354,31.716302
 2025-07-07 18:48:25.8355,31.708533
 2025-07-07 18:48:25.8356,31.700764
 2025-07-07 18:48:25.8357,31.700764
 2025-07-07 18:48:25.8358,31.700764
 2025-07-07 18:48:25.8359,31.700764
 2025-07-07 18:48:25.8360,31.700764
 2025-07-07 18:48:25.8361,31.700764
 2025-07-07 18:48:25.8362,31.692995
 2025-07-07 18:48:25.8363,31.708533
 2025-07-07 18:48:25.8364,31.716303
 2025-07-07 18:48:25.8365,31.724073
 2025-07-07 18:48:25.8366,31.731842
 2025-07-07 18:48:25.8367,31.731842
 2025-07-07 18:48:25.8368,31.731842
 2025-07-07 18:48:25.8369,31.724072
 2025-07-07 18:48:25.8370,31.731841
 2025-07-07 18:48:25.8371,31.731841
 2025-07-07 18:48:25.8372,31.73961
 2025-07-07 18:48:25.8373,31.73961
 2025-07-07 18:48:25.8374,31.731841
 2025-07-07 18:48:25.8375,31.73961
 2025-07-07 18:48:25.8376,31.73961
 2025-07-07 18:48:25.8377,31.731841
 2025-07-07 18:48:25.8378,31.724072
 2025-07-07 18:48:25.8379,31.716302
 2025-07-07 18:48:25.8380,31.731841
 2025-07-07 18:48:25.8381,31.724072
 2025-07-07 18:48:25.8382,31.724072
 2025-07-07 18:48:25.8383,31.724072
 2025-07-07 18:48:25.8384,31.731841
 2025-07-07 18:48:25.8385,31.73961
 2025-07-07 18:48:25.8386,31.731841
 2025-07-07 18:48:25.8387,31.731841
 2025-07-07 18:48:25.8388,31.73961
 2025-07-07 18:48:25.8389,31.74738
 2025-07-07 18:48:25.8390,31.75515
 2025-07-07 18:48:25.8391,31.75515
