Step_Time(s),Current(A),Voltage(V),Temperature (C)_1,Temperature (C)_2
3.010804661861087,0.0,3.3597848415374756,30.227495193481445,30.15122413635254
0.031203672514845,1.1784390211105347,3.66971492767334,30.301982879638672,30.107019424438477
5.007573695708662,0.8743545413017273,3.6001577377319336,30.257999420166016,30.331134796142578
10.01510273610055,0.8522793650627136,3.5998499393463135,30.301982879638672,30.22593116760254
15.022744954622883,0.8332229852676392,3.6001577377319336,30.332483291625977,30.1207218170166
20.030272455176263,0.8164307475090027,3.6001577377319336,30.345966339111328,30.300634384155273
25.037813044356973,0.8009592890739441,3.6001577377319336,30.166486740112305,30.22593116760254
30.045464116950733,0.7868084907531738,3.6001577377319336,30.315465927124023,30.15122413635254
35.0530181797184,0.7732237577438354,3.5998499393463135,30.38994598388672,30.195430755615234
40.0605741672842,0.7600164413452148,3.6001577377319336,30.46442413330078,30.090213775634766
45.068304926520824,0.7475637197494507,3.6001577377319336,30.38994598388672,30.090213775634766
50.07592058282888,0.7351110577583313,3.6001577377319336,30.42044448852539,30.16492462158203
55.08333259549404,0.7226583957672119,3.5998499393463135,30.38994598388672,30.23963165283203
60.09089820705053,0.7107717990875244,3.6001577377319336,30.46442413330078,30.1207218170166
65.09843032711943,0.6988851428031921,3.6001577377319336,30.46442413330078,30.134422302246094
70.10600787242439,0.6866211295127869,3.5998499393463135,30.40343475341797,30.134422302246094
75.113493797338,0.6745458245277405,3.6004652976989746,30.40343475341797,30.209131240844727
80.12114948944729,0.6624705195426941,3.6004652976989746,30.477907180786133,30.25333595275879
85.1287181806808,0.6498292088508606,3.6001577377319336,30.40343475341797,30.209131240844727
90.13625723002299,0.6371878385543823,3.6001577377319336,30.372940063476562,30.17862892150879
95.14386480217887,0.6247351765632629,3.6001577377319336,30.372940063476562,30.103918075561523
100.15142386942168,0.6115278005599976,3.6001577377319336,30.447416305541992,30.148128509521484
105.15893173703408,0.5986977815628052,3.6001577377319336,30.31195068359375,30.148128509521484
110.16657857507194,0.5853017568588257,3.5998499393463135,30.41692543029785,29.96819305419922
115.174298555439,0.5717170238494873,3.5998499393463135,30.31195068359375,30.012409210205078
120.18173020104516,0.5581322908401489,3.5998499393463135,30.41692543029785,30.087125778198242
125.18925770159854,0.5445475578308105,3.6001577377319336,30.386432647705078,30.04291343688965
130.19689222092833,0.5307741761207581,3.6001577377319336,30.460906982421875,30.012409210205078
135.20443858450344,0.5170007348060608,3.5998499393463135,30.430416107177734,29.981904983520508
140.2120203643643,0.5032273530960083,3.6001577377319336,30.355937957763672,30.04291343688965
145.21958559096112,0.4894539415836334,3.6001577377319336,30.535377502441406,30.100841522216797
150.22715543707352,0.47549185156822205,3.6001577377319336,30.430416107177734,30.100841522216797
155.2347283628629,0.46190714836120605,3.6001577377319336,30.369434356689453,29.995622634887695
160.24230167361196,0.4483224153518677,3.5998499393463135,30.413421630859375,30.056623458862305
165.24987113476473,0.4347376823425293,3.5998499393463135,30.338943481445312,29.904115676879883
170.25740440971254,0.4213416278362274,3.6001577377319336,30.382932662963867,30.009342193603516
175.2649754107038,0.40813425183296204,3.5998499393463135,30.321956634521484,29.965120315551758
180.2725483364932,0.39549291133880615,3.6001577377319336,30.321956634521484,29.934616088867188
185.28020056396585,0.38266289234161377,3.6001577377319336,30.321956634521484,29.904115676879883
190.28774153810616,0.3700215518474579,3.6001577377319336,30.291467666625977,29.917844772338867
195.29530445494527,0.3579462468624115,3.6001577377319336,30.291467666625977,30.05356216430664
200.30288854456387,0.3460596203804016,3.6001577377319336,30.365951538085938,29.79888343811035
205.31044722684703,0.33436164259910583,3.6001577377319336,30.26097869873047,29.84311294555664
210.31838432444397,0.32304105162620544,3.6001577377319336,30.365951538085938,29.812612533569336
215.32559692802215,0.31228646636009216,3.6001577377319336,30.26097869873047,29.812612533569336
