Step_Time(s),Current(A),Voltage(V),Temperature (C)_1,Temperature (C)_2
3.014383631516644,0.0,3.3742501735687256,2.0799765586853027,-0.05462556704878807
0.015510408345925,1.1784005165100098,3.7149579524993896,2.1110126972198486,-0.05462556704878807
5.007627205096865,0.6560555100440979,3.6001577377319336,2.048943281173706,-0.05462556704878807
10.015028823852097,0.6139805912971497,3.5998499393463135,2.048943281173706,-0.16211187839508057
15.02264332528126,0.5785093903541565,3.6001577377319336,2.0179102420806885,-0.05462556704878807
20.03039987681292,0.5458682775497437,3.6001577377319336,2.1110126972198486,-0.11691401898860931
25.037969722925308,0.5164347290992737,3.5998499393463135,2.0179102420806885,-0.08576802909374237
30.045456417758185,0.4886992275714874,3.6001577377319336,1.9868770837783813,-0.11691401898860931
35.05924721144869,0.46398258209228516,3.5998499393463135,1.9868770837783813,-0.05462556704878807
40.06695987758283,0.4385112226009369,3.6001577377319336,2.0179102420806885,-0.11691401898860931
45.07459593675113,0.4154926538467407,3.5998499393463135,1.9868770837783813,-0.1480635404586792
50.08190708999393,0.39492687582969666,3.5998499393463135,1.9868770837783813,-0.17921362817287445
55.08968211958771,0.3737950921058655,3.6001577377319336,1.9558470249176025,-0.11691401898860931
60.09722193884916,0.3545500636100769,3.6001577377319336,1.9558470249176025,-0.1480635404586792
65.10481719229696,0.3362484276294708,3.6001577377319336,1.9558470249176025,-0.1480635404586792
70.11247134456774,0.31926751136779785,3.6001577377319336,1.893787145614624,-0.07172651588916779
75.11998614145341,0.3032299876213074,3.5998499393463135,1.9558470249176025,-0.026543527841567993
80.12754443877698,0.2883245348930359,3.6001577377319336,1.9558470249176025,-0.07172651588916779
85.13515894020614,0.274173766374588,3.5998499393463135,1.9248170852661133,-0.17921362817287445
90.14271184809493,0.26096639037132263,3.5998499393463135,1.9248170852661133,-0.057679858058691025
95.15027591981291,0.24832504987716675,3.5998499393463135,1.862760305404663,-0.17921362817287445
100.1580921400868,0.23643840849399567,3.6001577377319336,1.9248170852661133,-0.16516149044036865
105.16543101042278,0.22549515962600708,3.6001577377319336,1.893787145614624,-0.24152429401874542
110.17308362285505,0.2149292677640915,3.6001577377319336,1.893787145614624,-0.21036721765995026
115.18054991482768,0.2051180750131607,3.5998499393463135,1.893787145614624,-0.17921362817287445
120.18808973408912,0.19606158137321472,3.6001577377319336,1.893787145614624,-0.21036721765995026
125.19570693023569,0.18757113814353943,3.6004652976989746,1.9248170852661133,-0.13401298224925995
130.20349735821455,0.17908068001270294,3.6001577377319336,1.9248170852661133,-0.24152429401874542
135.2110102303021,0.17153361439704895,3.6001577377319336,1.893787145614624,0.018566099926829338
140.21857969145486,0.16455256938934326,3.6001577377319336,1.862760305404663,-0.16516149044036865
145.22598746956413,0.15776020288467407,3.5998499393463135,1.893787145614624,0.018566099926829338
150.2336697238877,0.15134519338607788,3.6001577377319336,1.862760305404663,-0.057679858058691025
155.24127421636655,0.1453075408935547,3.6001577377319336,1.893787145614624,-0.08881973475217819
160.2487054770131,0.1396472454071045,3.5998499393463135,1.862760305404663,-0.16516149044036865
165.25627955768138,0.1343642920255661,3.5998499393463135,1.862760305404663,-0.16516149044036865
170.26382438141798,0.1292700171470642,3.5998499393463135,1.862760305404663,-0.19631056487560272
175.27142386942168,0.12455309927463531,3.6001577377319336,1.893787145614624,-0.012499197386205196
180.27894983013655,0.12002485245466232,3.5998499393463135,1.893787145614624,0.06358296424150467
185.28657357059677,0.11587397009134293,3.6001577377319336,1.8317333459854126,-0.13401298224925995
