Time,Temperature
18:41:47,29.8
18:41:48,29.8
18:41:49,29.8
18:41:50,29.8
18:41:51,29.8
18:41:52,29.8
18:41:53,29.8
18:41:54,29.8
18:41:55,29.8
18:41:56,29.8
18:41:57,29.8
18:41:58,29.8
18:41:59,29.8
18:42:00,29.8
18:42:01,29.8
18:42:02,29.8
18:42:03,29.8
18:42:04,29.8
18:42:05,29.8
18:42:06,29.8
18:42:07,29.8
18:42:08,29.8
18:42:09,29.8
18:42:10,29.8
18:42:11,29.8
18:42:12,29.8
18:42:13,29.8
18:42:14,29.8
18:42:15,29.8
18:42:16,29.8
18:42:17,29.8
18:42:18,29.8
18:42:19,29.8
18:42:20,29.8
18:42:21,29.8
18:42:22,29.8
18:42:23,29.8
18:42:24,29.8
18:42:25,29.8
18:42:26,29.8
18:42:27,29.8
18:42:28,29.8
18:42:29,29.8
18:42:30,29.8
18:42:31,29.8
18:42:32,29.8
18:42:33,29.8
18:42:34,29.8
18:42:35,29.8
18:42:36,29.8
18:42:37,29.8
18:42:38,29.8
18:42:39,29.8
18:42:40,29.8
18:42:41,29.8
18:42:42,29.8
18:42:43,29.8
18:42:44,29.8
18:42:45,29.8
18:42:46,29.8
18:42:47,29.8
18:42:48,29.8
18:42:49,29.8
18:42:50,29.8
18:42:51,29.8
18:42:52,29.8
18:42:53,29.8
18:42:54,29.8
18:42:55,29.8
18:42:56,29.8
18:42:57,29.8
18:42:58,29.8
18:42:59,29.8
18:43:00,29.8
18:43:01,29.8
18:43:02,29.8
18:43:03,29.8
18:43:04,29.8
18:43:05,29.8
18:43:06,29.8
18:43:07,29.8
18:43:08,29.8
18:43:09,29.8
18:43:10,29.8
18:43:11,29.8
18:43:12,29.8
18:43:13,29.8
18:43:14,29.8
18:43:15,29.8
18:43:16,29.8
18:43:17,29.8
18:43:18,29.8
18:43:19,29.8
18:43:20,29.8
18:43:21,29.8
18:43:22,29.8
18:43:23,29.8
18:43:24,29.8
18:43:25,29.8
18:43:26,29.8
18:43:27,29.8
18:43:28,29.8
18:43:29,29.8
18:43:30,29.8
18:43:31,29.8
18:43:32,29.8
18:43:33,29.8
18:43:34,29.8
18:43:35,29.8
18:43:36,29.8
18:43:37,29.8
18:43:38,29.8
18:43:39,29.8
18:43:40,29.7
18:43:41,29.8
18:43:42,29.8
18:43:43,29.8
18:43:44,29.8
18:43:45,29.8
18:43:46,29.8
18:43:47,29.8
18:43:48,29.8
18:43:49,29.8
18:43:50,29.7
18:43:51,29.8
18:43:52,29.8
18:43:53,29.8
18:43:54,29.7
18:43:55,29.7
18:43:56,29.8
18:43:57,29.8
18:43:58,29.8
18:43:59,29.8
18:44:00,29.8
18:44:01,29.8
18:44:02,29.8
18:44:03,29.8
18:44:04,29.8
18:44:05,29.8
18:44:06,29.8
18:44:07,29.8
18:44:08,29.8
18:44:09,29.8
18:44:10,29.8
18:44:11,29.8
18:44:12,29.8
18:44:13,29.8
18:44:14,29.8
18:44:15,29.8
18:44:16,29.8
18:44:17,29.8
18:44:18,29.8
18:44:19,29.8
18:44:20,29.8
18:44:21,29.8
18:44:22,29.8
18:44:23,29.7
18:44:24,29.8
18:44:25,29.8
18:44:26,29.8
18:44:27,29.8
18:44:28,29.8
18:44:29,29.8
18:44:30,29.8
18:44:31,29.8
18:44:32,29.8
18:44:33,29.8
18:44:34,29.7
18:44:35,29.8
18:44:36,29.7
18:44:37,29.7
18:44:38,29.8
18:44:39,29.8
18:44:40,29.8
18:44:41,29.8
18:44:42,29.8
18:44:43,29.8
18:44:44,29.8
18:44:45,29.8
18:44:46,29.8
18:44:47,29.8
18:44:48,29.8
18:44:49,29.8
18:44:50,29.8
18:44:51,29.8
18:44:52,29.8
18:44:53,29.8
