Time,Temperature
 2025-07-07 15:58:13.0761,31.394784
 2025-07-07 15:58:14.0761,31.363704
 2025-07-07 15:58:15.0761,31.387015
 2025-07-07 15:58:16.0761,31.433633
 2025-07-07 15:58:16.0762,31.441402
 2025-07-07 15:58:16.0763,31.439071
 2025-07-07 15:58:16.0764,31.44451
 2025-07-07 15:58:16.0765,31.449949
 2025-07-07 15:58:16.0766,31.447618
 2025-07-07 15:58:16.0767,31.437517
 2025-07-07 15:58:16.0768,31.427416
 2025-07-07 15:58:16.0769,31.425085
 2025-07-07 15:58:16.0770,31.430524
 2025-07-07 15:58:16.0771,31.428193
 2025-07-07 15:58:16.0772,31.441402
 2025-07-07 15:58:16.0773,31.425863
 2025-07-07 15:58:16.0774,31.418092
 2025-07-07 15:58:16.0775,31.410323
 2025-07-07 15:58:16.0776,31.402553
 2025-07-07 15:58:16.0777,31.394783
 2025-07-07 15:58:16.0778,31.394783
 2025-07-07 15:58:16.0779,31.402553
 2025-07-07 15:58:16.0780,31.402553
 2025-07-07 15:58:16.0781,31.394784
 2025-07-07 15:58:16.0782,31.394784
 2025-07-07 15:58:16.0783,31.371474
 2025-07-07 15:58:16.0784,31.371474
 2025-07-07 15:58:16.0785,31.379245
 2025-07-07 15:58:16.0786,31.387014
 2025-07-07 15:58:16.0787,31.387014
 2025-07-07 15:58:16.0788,31.394784
 2025-07-07 15:58:16.0789,31.394784
 2025-07-07 15:58:16.0790,31.410324
 2025-07-07 15:58:16.0791,31.402553
 2025-07-07 15:58:16.0792,31.402553
 2025-07-07 15:58:16.0793,31.402553
 2025-07-07 15:58:16.0794,31.418093
 2025-07-07 15:58:16.0795,31.418093
 2025-07-07 15:58:16.0796,31.425863
 2025-07-07 15:58:16.0797,31.425863
 2025-07-07 15:58:16.0798,31.441402
 2025-07-07 15:58:16.0799,31.449171
 2025-07-07 15:58:16.0800,31.449171
 2025-07-07 15:58:16.0801,31.449171
 2025-07-07 15:58:16.0802,31.456941
 2025-07-07 15:58:16.0803,31.456941
 2025-07-07 15:58:16.0804,31.464711
 2025-07-07 15:58:16.0805,31.456941
 2025-07-07 15:58:16.0806,31.456941
 2025-07-07 15:58:16.0807,31.456941
 2025-07-07 15:58:16.0808,31.456941
 2025-07-07 15:58:16.0809,31.441402
 2025-07-07 15:58:16.0810,31.449172
 2025-07-07 15:58:16.0811,31.464712
 2025-07-07 15:58:16.0812,31.449173
 2025-07-07 15:58:16.0813,31.456942
 2025-07-07 15:58:16.0814,31.456942
 2025-07-07 15:58:16.0815,31.456942
 2025-07-07 15:58:16.0816,31.464712
 2025-07-07 15:58:16.0817,31.464712
 2025-07-07 15:58:16.0818,31.456942
 2025-07-07 15:58:16.0819,31.449173
 2025-07-07 15:58:16.0820,31.449173
 2025-07-07 15:58:16.0821,31.433634
 2025-07-07 15:58:16.0822,31.425864
 2025-07-07 15:58:16.0823,31.433634
 2025-07-07 15:58:16.0824,31.425864
 2025-07-07 15:58:16.0825,31.425864
 2025-07-07 15:58:16.0826,31.418095
 2025-07-07 15:58:16.0827,31.410325
 2025-07-07 15:58:16.0828,31.410325
 2025-07-07 15:58:16.0829,31.418095
 2025-07-07 15:58:16.0830,31.425864
 2025-07-07 15:58:16.0831,31.433634
 2025-07-07 15:58:16.0832,31.433634
 2025-07-07 15:58:16.0833,31.433634
 2025-07-07 15:58:16.0834,31.433634
 2025-07-07 15:58:16.0835,31.425863
 2025-07-07 15:58:16.0836,31.433633
 2025-07-07 15:58:16.0837,31.441402
 2025-07-07 15:58:16.0838,31.441402
 2025-07-07 15:58:16.0839,31.433632
 2025-07-07 15:58:16.0840,31.433632
 2025-07-07 15:58:16.0841,31.433632
 2025-07-07 15:58:16.0842,31.425863
 2025-07-07 15:58:16.0843,31.433632
 2025-07-07 15:58:16.0844,31.441402
 2025-07-07 15:58:16.0845,31.433632
 2025-07-07 15:58:16.0846,31.456941
 2025-07-07 15:58:16.0847,31.449172
 2025-07-07 15:58:16.0848,31.449172
 2025-07-07 15:58:16.0849,31.449172
 2025-07-07 15:58:16.0850,31.456942
 2025-07-07 15:58:16.0851,31.480251
 2025-07-07 15:58:16.0852,31.464711
 2025-07-07 15:58:16.0853,31.464711
 2025-07-07 15:58:16.0854,31.464711
 2025-07-07 15:58:16.0855,31.456941
 2025-07-07 15:58:16.0856,31.464711
 2025-07-07 15:58:16.0857,31.449172
 2025-07-07 15:58:16.0858,31.464711
 2025-07-07 15:58:16.0859,31.456941
 2025-07-07 15:58:16.0860,31.456941
 2025-07-07 15:58:16.0861,31.464711
 2025-07-07 15:58:16.0862,31.441402
 2025-07-07 15:58:16.0863,31.464712
 2025-07-07 15:58:16.0864,31.464712
 2025-07-07 15:58:16.0865,31.456942
 2025-07-07 15:58:16.0866,31.472481
 2025-07-07 15:58:16.0867,31.472481
 2025-07-07 15:58:16.0868,31.472481
 2025-07-07 15:58:16.0869,31.464712
 2025-07-07 15:58:16.0870,31.480251
 2025-07-07 15:58:16.0871,31.48802
 2025-07-07 15:58:16.0872,31.472481
 2025-07-07 15:58:16.0873,31.456941
 2025-07-07 15:58:16.0874,31.441402
 2025-07-07 15:58:16.0875,31.433631
 2025-07-07 15:58:16.0876,31.441401
 2025-07-07 15:58:16.0877,31.425862
 2025-07-07 15:58:16.0878,31.410322
 2025-07-07 15:58:16.0879,31.402552
 2025-07-07 15:58:16.0880,31.394782
 2025-07-07 15:58:16.0881,31.387013
 2025-07-07 15:58:16.0882,31.379243
 2025-07-07 15:58:16.0883,31.387013
 2025-07-07 15:58:16.0884,31.379244
 2025-07-07 15:58:16.0885,31.379244
 2025-07-07 15:58:16.0886,31.394784
 2025-07-07 15:58:16.0887,31.379244
 2025-07-07 15:58:16.0888,31.379244
 2025-07-07 15:58:16.0889,31.379244
