Time,Temperature
 2025-08-26 17:39:24.6810,27.66535
 2025-08-26 17:39:24.6811,27.663796
 2025-08-26 17:39:24.6812,27.662242
 2025-08-26 17:39:24.6813,27.660688
 2025-08-26 17:39:24.6814,27.659134
 2025-08-26 17:39:24.6815,27.65758
 2025-08-26 17:39:24.6816,27.656026
 2025-08-26 17:39:24.6817,27.662242
 2025-08-26 17:39:24.6818,27.668458
 2025-08-26 17:39:24.6819,27.659134
 2025-08-26 17:39:24.6820,27.65758
 2025-08-26 17:39:24.6821,27.65758
 2025-08-26 17:39:24.6822,27.673119
 2025-08-26 17:39:24.6823,27.673119
 2025-08-26 17:39:24.6824,27.673119
 2025-08-26 17:39:24.6825,27.688658
 2025-08-26 17:39:24.6826,27.696428
 2025-08-26 17:39:24.6827,27.696428
 2025-08-26 17:39:24.6828,27.688658
 2025-08-26 17:39:24.6829,27.665349
 2025-08-26 17:39:24.6830,27.665349
 2025-08-26 17:39:24.6831,27.65758
 2025-08-26 17:39:24.6832,27.65758
 2025-08-26 17:39:24.6833,27.64204
 2025-08-26 17:39:24.6834,27.64204
 2025-08-26 17:39:24.6835,27.626501
 2025-08-26 17:39:24.6836,27.610962
 2025-08-26 17:39:24.6837,27.595423
 2025-08-26 17:39:24.6838,27.587653
 2025-08-26 17:39:24.6839,27.587653
 2025-08-26 17:39:24.6840,27.595423
 2025-08-26 17:39:24.6841,27.610962
 2025-08-26 17:39:24.6842,27.618732
 2025-08-26 17:39:24.6843,27.618732
 2025-08-26 17:39:24.6844,27.618732
 2025-08-26 17:39:24.6845,27.626501
 2025-08-26 17:39:24.6846,27.642041
 2025-08-26 17:39:24.6847,27.642041
 2025-08-26 17:39:24.6848,27.65758
 2025-08-26 17:39:24.6849,27.66535
 2025-08-26 17:39:24.6850,27.696428
 2025-08-26 17:39:24.6851,27.711967
 2025-08-26 17:39:24.6852,27.696428
 2025-08-26 17:39:24.6853,27.688658
 2025-08-26 17:39:24.6854,27.680889
 2025-08-26 17:39:24.6855,27.696428
 2025-08-26 17:39:24.6856,27.680889
 2025-08-26 17:39:24.6857,27.680889
 2025-08-26 17:39:24.6858,27.688658
 2025-08-26 17:39:24.6859,27.680889
 2025-08-26 17:39:24.6860,27.680889
